,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
1296,1296,730682,676215,Waltz Of The Flowers From  Nutcracker,Pyotr Il'yich Tchaikovsky,0,The Nutcracker,1993.0,,The Nutcracker: Drosselmeier gifts: Hobby horse  The Nutcracker,pyotr ilyich tchaikovsky
1297,1297,344072,676215,The Nutcracker Op.71-atto 2 - Chinese Dance,Pyotr Il'yich Tchaikovsky,0,The Nutcracker,1993.0,,The Nutcracker: Drosselmeier gifts: Hobby horse  The Nutcracker,pyotr ilyich tchaikovsky
1299,1299,892274,35722,Pencil Full Of Lead (Radio Edit),Paolo Nutini,2009,Britains Got More Talent,2007.0,(#10.12),Pencil Full of Lead,paolo nutini
1300,1300,613120,35722,Pencil Full Of Lead (Soundtrack Version),Paolo Nutini,0,Britains Got More Talent,2007.0,(#10.12),Pencil Full of Lead,paolo nutini
1304,1304,750989,234929,Your Missus Is A Nutter (HMV Instore),Goldie Lookin Chain,0,That Music Show,2013.0,2005 vs. 1995 (#1.1),Your Missus is a Nutter,goldie lookin chain
1311,1311,325479,295424,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Tiny Toon Adventures,1990.0,Thirteensomething (#3.1),Symphony No. 6 (Pastoral) - 1st Movement,ludwig van beethoven
1318,1318,795685,493810,Anthem,Neil Diamond,1973,Jonathan Livingston Seagull,1973.0,,Anthem,neil diamond
1322,1322,928096,144128,Morfina,Mundo Cão,2006,Lua Vermelha,2010.0,(#1.316),Morfina,mundo cão
1326,1326,563319,254771,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#4.254),A Swingin Safari (The Theme of The Match Game),bert kaempfert
1329,1329,727067,199378,Mars (Bringer Of War) (1926 recording),Gustav Holst,0,Ruy  el pequeño Cid,1980.0,El torreón del gigante (#1.7),Mars  The Bringer Of War,gustav holst
1331,1331,671344,6138,Catedral ( Catedral Song),Zélia Duncan,1994,A Próxima Vítima,1995.0,(#1.1),Catedral,zélia duncan
1346,1346,780039,339613,Nebulosa Do Amor,Os Paralamas Do Sucesso,1989,Acústico MTV: Os Paralamas do Sucesso,2000.0,,Um Amor  Um Lugar,herbert vianna+os paralamas do sucesso
1350,1350,298549,14052,String Quintet In E_ Op.13 N.5 Minuet,Luigi Boccherini,0,Animaniacs,1993.0,Deduces Wild/Rest in Piece/U.N. Me (#3.3),Minuet,luigi boccherini
1355,1355,703351,666268,Money Musk_ Johnny Will You Marry Me_ Keel Row,James Morrison Orchestra,0,The Immigrant,2013.0,,The Gypsy in Me,ken morrison+the morrie morrison orchestra
1356,1356,734469,54314,Don't You Want Me,The Human League,1981,Cuéntame,2001.0,La tentación está arriba (#14.15),Dont You Want Me,john callis+phil oakey+philip adrian wright+the human league
1357,1357,73513,54314,Don't You Want Me (Original Version),The Human League,1995,Cuéntame,2001.0,La tentación está arriba (#14.15),Dont You Want Me,john callis+phil oakey+philip adrian wright+the human league
1370,1370,584922,234934,My Style,Black Eyed Peas / Justin Timberlake,2005,That Music Show,2013.0,2005 vs. 1995 (#1.1),My Humps,david payton+will.i.am+the black eyed peas
1374,1374,557132,234934,My Humps,Black Eyed Peas,2005,That Music Show,2013.0,2005 vs. 1995 (#1.1),My Humps,david payton+will.i.am+the black eyed peas
1383,1383,846266,164484,Theme From The White Shadow (aka White Shadow Main Theme)  (LP Version),Mike Post feat. Larry Carlton,0,NYPD Blue,1993.0,Alls Well That Ends Well (#5.2),NYPD Blue Theme,mike post
1389,1389,915005,30541,Perry Rhodan_ Part_03,Carsten Bohn,0,Big Brother,2000.0,,Perry Rhodan Pt.1,carsten bohn
1391,1391,823657,590425,Good Music,Joan Jett & The Blackhearts,0,Real Wild Child: Joan Jett Music Video Anthology,2003.0,,Only Good Thing,joan jett+desmond child+diane warren+the blackhearts
1398,1398,272653,389325,Life Is A Highway,Tom Cochrane,1992,Cheaper by the Dozen,2003.0,,Life is a Highway,tom cochrane
1404,1404,349338,51258,Magpie To The Morning,Neko Case,2009,Covert Affairs,2010.0,Whats the Frequency  Kenneth? (#2.15),Magpie To The Morning,neko case
1414,1414,951099,332920,The Twist,Hank Ballard & The Midnighters,1990,A Few Best Men,2011.0,,The Twist,hank ballard
1423,1423,879191,531781,Hesitating Beauty (LP Version),Billy Bragg & Wilco,1998,Mamas Boy,2007.0,,The Busy Girl Buys Beauty,billy bragg
1428,1428,867900,617585,Hate Crew Deathroll,Children Of Bodom,2003,Skate.,2007.0,,Hate Crew Deathroll,children of bodom
1439,1439,438726,388690,Play With Fire,The Rolling Stones,1965,Charlie Is My Darling,1966.0,,Play with Fire,mick jagger+keith richards+the rolling stones
1454,1454,778449,10054,Black Melt,Massive Attack,2006,Almost Human,2013.0,Skin (#1.2),Black Milk,massive attack
1459,1459,905861,368317,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Bio Hazard,1996.0,,Moonlight Sonata,ludwig van beethoven
1464,1464,499119,138867,Solidarity (1999 Digital Remaster),Little Steven And The Disciples Of Soul,0,Lilyhammer,2012.0,Out of Africa (#2.2),Solidarity,steven van zandt+little steven+the disciples of soul+arrangement with capitol music group
1469,1469,953388,632167,Le Sacre du printemps (The Rite of Spring)/Danse de la terre,Igor Stravinsky,0,Stravinsky et les Ballets Russes,2009.0,,The Rite of Spring,igor stravinsky
1471,1471,746291,316171,Song To The Siren,This Mortal Coil,1983,Waterloo Road,2006.0,Spirit Child (#8.2),Song to the Siren,this mortal coil
1479,1479,380087,629818,Un Ballo in Maschera (2000 Digital Remaster)_ Act 2: M'ami_ m'ami...Oh_ qual soave brivido (Riccardo/Amelia),Beniamino Gigli/Maria Caniglia/Gino Bechi/Fedora Barbieri/Elda Ribetti/Nicola Niccolini/Tancredi Pasero/Ugo Novelli/Blando Giusti/Coro e Orchestra del Teatro dell'Opera_ Roma/Tullio Serafin,0,Stella cadente,2014.0,,Un bel dí vedremo,giacomo puccini+maria callas  with orchestra del teatro alla scala+milano
1481,1481,815614,629818,Madama Butterfly (1997 Digital Remaster)_ ATTO SECONDO: Un bel di vedremo,Herbert von Karajan/Maria Callas/Orchestra del Teatro alla Scala_ Milano,0,Stella cadente,2014.0,,Un bel dí vedremo,giacomo puccini+maria callas  with orchestra del teatro alla scala+milano
1484,1484,629637,629818,Un ballo in maschera (1997 Digital Remaster): Forse la soglia attinse...Ma se m'è forza perderti (Atto III),Giuseppe di Stefano/Antonino Votto/Coro e Orchestra del Teatro alla Scala_ Milano,0,Stella cadente,2014.0,,Un bel dí vedremo,giacomo puccini+maria callas  with orchestra del teatro alla scala+milano
1485,1485,706071,629818,Un Ballo in Maschera (2000 Digital Remaster)_ Act 2: Non sai tu che se l'anima mia (Riccardo/Amelia),Beniamino Gigli/Maria Caniglia/Gino Bechi/Fedora Barbieri/Elda Ribetti/Nicola Niccolini/Tancredi Pasero/Ugo Novelli/Blando Giusti/Coro e Orchestra del Teatro dell'Opera_ Roma/Tullio Serafin,0,Stella cadente,2014.0,,Un bel dí vedremo,giacomo puccini+maria callas  with orchestra del teatro alla scala+milano
1565,1565,563319,254681,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#3.45),A Swingin Safari (The MATCH GamE),bert kaempfert.
1577,1577,808044,8089,I Can't Trust You!,The Slovak National Symphony Orchestra,0,Agent Carter,2015.0,The Edge of Mystery (#2.8),Rigoletto: Act I - Caro Nome,giuseppe verdi+bulgarian national radio symphony orchestra+john landor+rachel rosales
1578,1578,263125,8089,Rigoletto: La Donna E Mobile (Act 3),Andrea Bocelli / Vladimir Fedoseyev / Moscow Radio Symphony Orchestra / Victor Popov / Academy Of Choir Art Of Russia,1997,Agent Carter,2015.0,The Edge of Mystery (#2.8),Rigoletto: Act I - Caro Nome,giuseppe verdi+bulgarian national radio symphony orchestra+john landor+rachel rosales
1579,1579,924044,8089,I Got Rhythm,Joshua Bell;London Symphony Orchestra;John Williams,0,Agent Carter,2015.0,The Edge of Mystery (#2.8),Rigoletto: Act I - Caro Nome,giuseppe verdi+bulgarian national radio symphony orchestra+john landor+rachel rosales
1582,1582,354141,535006,Menuet From String Quintet No. 5 In E Major_ Op. 13,Luigi Boccherini,0,Master and Commander: The Far Side of the World,2003.0,,Boccherini La Musica Notturna delle Strade di Madrid. No. 6  Op. 30,luigi boccherini
1584,1584,427128,255947,Wrap Your Arms Around Me  (Single/LP Version),KC & The Sunshine Band,0,The Midnight Special,1972.0,(#7.15),Hits Medley: Get Down Tonight / Thats the Way I Like It / Shake Your Booty / Im Your Boogie Man / Keep It Comin Love / Its the Same Old Song,harry wayne casey+richard finch   / harry wayne casey+richard finch   /harry wayne casey+richard finch   / brian holland+lamont dozier+eddie holland+kc+the sunshine band
1585,1585,876175,255947,There'll Always Be An England / Bless 'Em / It's A Long Way To Tipperary [Studio Single Version],Tiny Tim with Harry Roy & His Band,0,The Midnight Special,1972.0,(#7.15),Hits Medley: Get Down Tonight / Thats the Way I Like It / Shake Your Booty / Im Your Boogie Man / Keep It Comin Love / Its the Same Old Song,harry wayne casey+richard finch   / harry wayne casey+richard finch   /harry wayne casey+richard finch   / brian holland+lamont dozier+eddie holland+kc+the sunshine band
1586,1586,937664,255947,When It Comes To Love,KC & The Sunshine Band,0,The Midnight Special,1972.0,(#7.15),Hits Medley: Get Down Tonight / Thats the Way I Like It / Shake Your Booty / Im Your Boogie Man / Keep It Comin Love / Its the Same Old Song,harry wayne casey+richard finch   / harry wayne casey+richard finch   /harry wayne casey+richard finch   / brian holland+lamont dozier+eddie holland+kc+the sunshine band
1587,1587,283850,255947,That's The Way (I Like It) (Rick Finch & Tony Battaglia Remix),KC & The Sunshine Band,0,The Midnight Special,1972.0,(#7.15),Hits Medley: Get Down Tonight / Thats the Way I Like It / Shake Your Booty / Im Your Boogie Man / Keep It Comin Love / Its the Same Old Song,harry wayne casey+richard finch   / harry wayne casey+richard finch   /harry wayne casey+richard finch   / brian holland+lamont dozier+eddie holland+kc+the sunshine band
1588,1588,711409,728062,Nu Peng You De Nan Peng You (My Girl Friend's Boy Friend),Karen Mok,0,Xi yang tian shi,2002.0,,You,karen mok
1589,1589,564061,363221,King Of The Hill,Westside Connection,1996,Beef II,2004.0,,King of the Hill,westside connection
1601,1601,581612,186816,My Sweet Time,Alexz Johnson,2006,Pretty Little Liars,2010.0,For Whom the Bell Tolls (#1.22),Time to Be Your 21,alexz johnson
1616,1616,914234,530963,Lawdy Miss Clawdy,Lloyd Price,1952,Make It Funky!,2005.0,,Lawdy Miss Clawdy,lloyd price   with allen toussaint+orchestra+lloyd price
1618,1618,747898,530963,Lawdy Miss Clawdy (Digitally Remastered),Lloyd Price,0,Make It Funky!,2005.0,,Lawdy Miss Clawdy,lloyd price   with allen toussaint+orchestra+lloyd price
1622,1622,136042,271135,Tell Me You Remember Betty Jean,Tennessee Ernie Ford,0,The Tennessee Ernie Ford Show,1956.0,Aldo Ray (#3.5),Sing to Me  Guitar,tennessee ernie ford+aldo ray+the top twenty
1638,1638,875864,380321,What is This Thing Called Love,Harry James & His Orchestra,0,Burlesque,2010.0,,That Fascinating Thing,james mathus+chris phillips+squirrel nut zippers  orchestra
1648,1648,120738,83285,No One Else (The Amalgamation Of Soundz Remix),Natalie Walker,2006,Entourage,2004.0,I Wanna Be Sedated (#3.10),No One Else (Amalgamation of Soundz Remix),natalie walker
1652,1652,631571,497,Strange Things Happening,Etta James,2005,11.22.63,2016.0,The Rabbit Hole (#1.1),Strange Things Happening,etta james
1653,1653,214124,514012,All The Time,Tom Waits,2006,Le scaphandre et le papillon,2007.0,,All The World Is Green,tom waits
1658,1658,394565,514012,Green Grass (Edinburgh - 07/27/08),Tom Waits,0,Le scaphandre et le papillon,2007.0,,All The World Is Green,tom waits
1664,1664,18205,161225,Heart Of The House (LP Version),Alanis Morissette,1998,Music in High Places,2000.0,Alanis Morissette: Navajo Nation - Arizona  USA,Heart of the House,alanis morissette
1692,1692,304402,638821,Crazy Blue Eyes,Lacy J. Dalton,0,Take This Job and Shove It,1981.0,,Crazy Blue Eyes,lacy j. dalton+mary mcfadden
1693,1693,702210,149522,Love Is All Around (The Mary Tyler Moor Show Theme),Sonny Curtis,0,Mary Tyler Moore,1970.0,Whos in Charge Here? (#3.3),Love Is All Around,sonny curtis
1702,1702,372282,417410,Tout l'temps t'aimer toujours,Marcel Et Son Orchestre,2001,Docteur Justice,1975.0,,On Finit Toujours Par Se Rejoindre,pierre porte  et son grand orchestre+fabienne warroux
1705,1705,854991,379881,Christmas Without You,Dolly Parton & Kenny Rogers,0,Bulletproof,1996.0,,I Will Always Love You,dolly parton
1712,1712,306199,379881,Yours Love,Porter Wagoner & Dolly Parton,2001,Bulletproof,1996.0,,I Will Always Love You,dolly parton
1716,1716,956208,379881,Today I Started Loving You Again,Dolly Parton / John Popper,1996,Bulletproof,1996.0,,I Will Always Love You,dolly parton
1719,1719,784876,379881,Just Someone I Used To Know,Porter Wagoner and Dolly Parton,1989,Bulletproof,1996.0,,I Will Always Love You,dolly parton
1720,1720,230837,379881,I Believe In Santa Claus,Dolly Parton & Kenny Rogers,0,Bulletproof,1996.0,,I Will Always Love You,dolly parton
1721,1721,289581,379881,But You Know I Love You,Dolly Parton,1980,Bulletproof,1996.0,,I Will Always Love You,dolly parton
1726,1726,866815,193784,Personality Crisis,New York Dolls,1973,Red Band Society,2014.0,Get Outta My Dreams  Get Into My Car (#1.8),Personality Crisis,david johansen+johnny thunders+new york dolls
1731,1731,928989,82467,Jorobadito En El Metro,Attaque 77,2002,Encuentro en el Estudio,2009.0,Attaque 77 (#5.9),El abuelo,attaque 77
1750,1750,548435,231542,'O sole mio,Savage Garden / Luciano Pavarotti / Ars Canto G. Verdi / Cambodian And Tibetan Children's Choir / Orchestra Sinfonica Italiana / José Molina,0,TV Offal,1997.0,(#1.0),O sole Mio,luciano pavarotti
1752,1752,401787,728874,Water Music (1988 Digital Remaster)_ Suite No. 2 in D: alla hornpipe (extract),Sir Charles Mackerras/Prague Chamber Orchestra,0,Yellowstone,1936.0,,From the Land of the Sky-Blue Water,charles wakefield cadman+an unknown singer+the universal recording orchestra
1764,1764,404168,395828,Silver Wings (Live) (2001 Digital Remaster),Merle Haggard And The Strangers,0,Come Early Morning,2006.0,,SILVER WINGS,merle haggard
1773,1773,464996,261592,Mr. Love Maker,Johnny Paycheck,0,The Porter Wagoner Show,1961.0,Johnny Paycheck (#1.461),Mr. Love Maker,johnny paycheck
1777,1777,741576,152565,Man In The Box,Alice In Chains,1990,Metal Evolution,2011.0,Grunge (#1.7),Man in the Box,alice in chains
1780,1780,931767,647999,Yeke Yeke,Mory Kanté,1985,The Beach,2000.0,,Yeke Yeke,mory kanté
1790,1790,50179,365257,I'm Gonna Follow You,Pat Benatar,1980,Best Shots,1987.0,,Im Gonna Follow You,pat benatar
1795,1795,869942,682277,I'll Get By (As Long As I Have You),THE INK SPOTS,1989,The Rover,2014.0,,Do I Worry?,stanley cowan+bobby worth+the ink spots
1809,1809,720770,51191,Domestic Scene,The Radio Dept.,2010,Covert Affairs,2010.0,Sad Professor (#2.9),Domestic Scene,the radio dept
1826,1826,563319,254958,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#5.76),A Swingin Safari (The Theme of The Match Game),bert kaempfert
1829,1829,79103,414164,Morgenblätter op. 279 (Walzer),André Rieu_ Johann Strauss Orchester,0,Die Jungfrauen Maschine,1988.0,,Wiener Blut (Op. 354),johann strauss
1839,1839,930916,228526,Symphony No.1 'Spring' in B-flat Major_ Op. 38: Andante un poco maestoso - Allegro molto vivace (Sch,Czech Chamber Philharmonic Orchestra_ Douglas Bostock,0,Suite noire,2009.0,On achève bien les disc-jockeys (#1.1),LAmour est un Oiseau Rebelle,georges bizet+graciela alperyn+slovak philharmonic orchestra
1868,1868,650339,711588,Wild Cattieyote,The Real McKenzies,2001,Vampires vs. Zombies,2004.0,,Wild Cattieyote,kurt robertson+paul mckenzie+the real mckenzies
1869,1869,752254,705130,He's A Rebel,The Crystals / Darlene Love,0,Twenty Feet from Stardom,2013.0,,Hes A Rebel,gene pitney+darlene love  released as the crystals
1870,1870,959541,143153,Longa Se Torna A Espera,Xutos & Pontapés,1984,Lua Vermelha,2010.0,(#1.170),Ai se ele cai,xutos e pontapés
1874,1874,224355,528510,Icy Blue,7 Year Bitch,1994,Mad Love,1995.0,,Icy Blue,selene h. vigil+elizabeth f. davis+7 year bitch
1887,1887,169988,636566,(What This World Needs Is) A Few More Rednecks,The Charlie Daniels Band,1989,Sweet Home Alabama,2002.0,,What This World Needs Is a Few More Rednecks,charlie daniels+taz di gregorio+charlie hayward+john gavin+the charlie daniels band+arrangement with sony music licensing
1891,1891,661624,160020,Get Inside (Album Version),Stone Sour,2002,Mulatschag,2006.0,(#1.19),Get Inside,stone sour
1892,1892,854268,584209,I'm So Excited,The Pointer Sisters,1982,Protocol,1984.0,,Im So Excited,the pointer sisters
1896,1896,742689,629747,The Stripper,David Rose,1962,Stella,1990.0,,The Stripper,david rose+the david rose orchestra
1903,1903,612129,95099,Man Got To Do,Anthony B.,0,Gavin & Stacey,2007.0,(#3.6),Youve Got The Love,anthony b. stephens+florence+the machine
1913,1913,732298,641196,Red Right Hand (Copenhagen),Nick Cave & The Bad Seeds,0,Telmisseomding,1999.0,,Red Right Hand,nick cave+the bad seeds  (as nick cave+the bad seeds)
1929,1929,660109,171898,Escape,Enrique Iglesias,2001,One Hit Wonderland,2012.0,Rico Suave by Gerardo (#1.5),Escape,kara dioguardi+enrique iglesias+steve morales+david siegel performed by enrique iglesias
1931,1931,79103,473737,Morgenblätter op. 279 (Walzer),André Rieu_ Johann Strauss Orchester,0,Honeymoon Lodge,1943.0,,An der schönen  blauen Donau (On the Beautiful Blue Danube)  Op. 314,johann strauss
1936,1936,874691,513172,Grand Canyon Suite (1997 Digital Remaster): Sunrise,Felix Slatkin/The Hollywood Bowl Symphony Orchestra,0,Le choix des armes,1981.0,,Choice Of Arms (Suite),philippe sarde+london symphony orchestra
1942,1942,164530,513172,Scythian Suite_ Op. 20: Night,Dallas Symphony Orchestra,0,Le choix des armes,1981.0,,Choice Of Arms (Suite),philippe sarde+london symphony orchestra
1952,1952,632528,513172,Scythian Suite_ Op. 20: The Glorious Departure of Lolli and the Procession of the Sun,Dallas Symphony Orchestra,0,Le choix des armes,1981.0,,Choice Of Arms (Suite),philippe sarde+london symphony orchestra
1955,1955,644447,513172,Scythian Suite_ Op. 20: The Adoration of Veles and Ala,Dallas Symphony Orchestra,0,Le choix des armes,1981.0,,Choice Of Arms (Suite),philippe sarde+london symphony orchestra
1958,1958,362699,513172,Billy the Kid_ Ballet Suite (1938): II. Street in a Frontier Town,Dallas Symphony Orchestra,0,Le choix des armes,1981.0,,Choice Of Arms (Suite),philippe sarde+london symphony orchestra
1979,1979,711699,182072,Stay Golden,Au Revoir Simone,2005,Planet Money Makes a T-Shirt,2013.0,Machines (#1.2),Stay Golden,au revoir simone
1983,1983,263125,544859,Rigoletto: La Donna E Mobile (Act 3),Andrea Bocelli / Vladimir Fedoseyev / Moscow Radio Symphony Orchestra / Victor Popov / Academy Of Choir Art Of Russia,1997,Moonrise Kingdom,2012.0,,A Midsummers Night Dream  Op. 64: Act 2: On the Ground  Sleep Sound,benjamin britten+london symphony orchestra
