,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
12333,12333,776435,531287,I Want To See The Bright Lights Tonight,Richard Thompson / Linda Thompson,1984,Making the Grade,1984.0,,Come If You Want To,michael linn richard kraft
12334,12334,538438,531287,Run Come (Throw Away Your Stoney Heart),Ras Michael / The Sons Of Negus,1974,Making the Grade,1984.0,,Come If You Want To,michael linn richard kraft
12395,12395,570051,531287,But I Want More (Live At The Reading Rock Festival_ 29th August 1982),The Michael Schenker Group,0,Making the Grade,1984.0,,Come If You Want To,michael linn richard kraft
12477,12477,755647,100254,Good Time [Craig C. Master Blaster Dub],Leela James,0,Good Times,1974.0,Thelmas African Romance: Part 2 (#4.16),Good Times,dave grusin james gilstrap blinky
12483,12483,471580,100254,Medley: Papa's Got A Brand New Bag / I Got You (I Feel Good) / I Got The Feelin',James Brown / The J.B.'s,0,Good Times,1974.0,Thelmas African Romance: Part 2 (#4.16),Good Times,dave grusin james gilstrap blinky
12501,12501,348706,100254,Good Lovin',Sam & Dave,1987,Good Times,1974.0,Thelmas African Romance: Part 2 (#4.16),Good Times,dave grusin james gilstrap blinky
12695,12695,568846,627064,Where'm I Gonna Live When I Get Home,Warner Williams and Jay Summerour,0,Spun,2002.0,,Gotta Get to Know You,foghat arrangement with warner special products
12730,12730,70050,501209,View From A Bridge (Raw Remix) (Edit),Kim Wilde,1987,Kim Wilde: The Video Music Collection,1984.0,,View From A Bridge,kim wilde
12822,12822,242785,360652,Hold what you got,JOE TEX,1969,Barney: Lets Go to the Doctor,2012.0,,What Would I Do Without My Teeth?,joe phillips barney friends
12823,12823,399244,360652,A Life Without a Heart,Your Enemies Friends,2002,Barney: Lets Go to the Doctor,2012.0,,What Would I Do Without My Teeth?,joe phillips barney friends
12865,12865,117822,464282,It's Hard to Be Me,Cyndi Lauper,2002,Hard to Be Me,2010.0,,Its Hard to Be Me,cyndi lauper rob hyman william wittman
12933,12933,6139,694050,Things Behind The Sun,Nick Drake,1972,Things Behind the Sun,2001.0,,Things Behind the Sun,nick drake
12949,12949,917254,694050,Reach Out For The Sun,Nick Heyward,1996,Things Behind the Sun,2001.0,,Things Behind the Sun,nick drake
13423,13423,930403,554897,Goddamn the Sun,Scott Miller & The Commonwealth,0,Never Been Kissed,1999.0,,Candy in the Sun,denny scott austin hanks mark hudson steve greenberg swirl 360
13748,13748,652228,445924,This Dance Is Mine,Steven Mark,0,Friday Night Lights,2004.0,,Your Hand in Mine,christopher hrasky munaf rayani mark thomas smith michael aaron james explosions in the sky
14077,14077,228192,386647,Little Curly Hair In A High Chair,Helen O'Connell & the Jimmy Dorsey Orchestra,2000,Catch Me If You Can,2002.0,,Im Shooting High,jimmy mchugh ellis hall bebopera
14197,14197,914641,564970,All In Hand,Rosemary's Sons,2002,On the Old Spanish Trail,1947.0,,Here Is My Helping Hand,bob nolan the sons of the pioneers
14412,14412,461003,155546,Why Wont You,The Rogers Sisters,2006,MisteRogers Neighborhood,1968.0,1150 (#4.20),Wont You Be My Neighbor?,fred rogers
14448,14448,882634,457246,Hell On Wheels,Kill Memory Crash,2008,Grand Theft Auto IV: The Lost and Damned,2009.0,,Hell on Wheels,kill memory crash
14617,14617,414088,178970,Sweet Woman (Album Version),Blue Magic,0,Party of Five,1994.0,Spring Breaks: Part 2 (#2.22),Sweet Mary Jane,frofbit blue
14847,14847,916363,697832,Turn your heart in my direction,Janiva Magness,0,Titan A.E.,2000.0,,Its My Turn to Fly,steve ewing karl grable jerry jost clif magness john pessoni the urge
14865,14865,328127,697832,Fly Me To The Moon,Steve Tyrell,2006,Titan A.E.,2000.0,,Its My Turn to Fly,steve ewing karl grable jerry jost clif magness john pessoni the urge
14948,14948,546038,697832,Turn It Around In Your Mind,Jerry Reed,1970,Titan A.E.,2000.0,,Its My Turn to Fly,steve ewing karl grable jerry jost clif magness john pessoni the urge
15092,15092,61737,697832,I Turn To You,The John Earl Walker Band,0,Titan A.E.,2000.0,,Its My Turn to Fly,steve ewing karl grable jerry jost clif magness john pessoni the urge
15203,15203,462385,83854,Superhero,Jane's Addiction,2003,Entourage,2004.0,The Young and the Stoned (#4.9),Superhero,janes addiction
15233,15233,446978,383785,Unchained Melody,Righteous Brothers,1965,Canary Brothers of Tondo,1992.0,,Unchained Melody,alex north the righteous brothers
15369,15369,662609,637855,Marie's Mood,Walter Trout,1997,SÃŒ_g det med blommor,1952.0,,Strings in the Mood,walter r. collins
15629,15629,702210,149438,Love Is All Around (The Mary Tyler Moor Show Theme),Sonny Curtis,0,Mary Tyler Moore,1970.0,Murray Ghosts for Ted (#7.20),Love Is All Around,sonny curtis
15750,15750,764573,22710,Still I'm Sad,Rainbow,1975,Banjjak Banjjak Bitnaneun,2011.0,(#1.12),Im a Sad Romantic,rainbow
15760,15760,835974,160407,Who Do You Love,Steve Miller Band,1994,Mulheres Apaixonadas,2003.0,,Serenata do Luar (Moonlight Serenade),glenn miller mitchell parish paula lima
15775,15775,830914,160407,Moonlight Serenade,Glenn Miller Orchestra,0,Mulheres Apaixonadas,2003.0,,Serenata do Luar (Moonlight Serenade),glenn miller mitchell parish paula lima
15783,15783,672033,160407,Serenade,Steve Miller Band,1976,Mulheres Apaixonadas,2003.0,,Serenata do Luar (Moonlight Serenade),glenn miller mitchell parish paula lima
15941,15941,876848,417458,The Witch Doctor,David Seville & Orchestra with The Chipmunks,0,Doctor Dolittle,1967.0,,My Friend The Doctor (Flight Of The Luna Moth Sequence),leslie bricusse 20th century fox studio orchestra chorus conducted by lionel newman
16099,16099,649788,417458,Doctor Love,The Leslie West Band,0,Doctor Dolittle,1967.0,,My Friend The Doctor (Flight Of The Luna Moth Sequence),leslie bricusse 20th century fox studio orchestra chorus conducted by lionel newman
16248,16248,636445,409407,I Don't Think That Man Should Sleep Alone,Ray Parker Jr.,1987,Deathmaster,1972.0,,A Man without a Vision,ray conniff
16307,16307,318073,466885,Little Boy Blue,Walter Horton,1989,Heaven,1987.0,,My Blue Heaven,dominic cortese john calabrese walter donaldson george whiting
16317,16317,558229,466885,Turn Your Eyes To heaven,Walter Trout,2008,Heaven,1987.0,,My Blue Heaven,dominic cortese john calabrese walter donaldson george whiting
16349,16349,398812,466885,Heaven,John Legend,2006,Heaven,1987.0,,My Blue Heaven,dominic cortese john calabrese walter donaldson george whiting
16372,16372,869909,466885,Visit To Heaven,John Doan,1987,Heaven,1987.0,,My Blue Heaven,dominic cortese john calabrese walter donaldson george whiting
16399,16399,450068,466885,Blue Guitar,Justin Hayward / John Lodge,1975,Heaven,1987.0,,My Blue Heaven,dominic cortese john calabrese walter donaldson george whiting
16428,16428,337983,466885,Bread Of Heaven,VIP Mass Choir featuring John P. Kee,0,Heaven,1987.0,,My Blue Heaven,dominic cortese john calabrese walter donaldson george whiting
16454,16454,480562,466885,Deeper Shade of Blue,Walter Trout,0,Heaven,1987.0,,My Blue Heaven,dominic cortese john calabrese walter donaldson george whiting
16628,16628,10335,158427,Foggy Mountain Breakdown,Lester Flatt_ Earl Scruggs,1987,Monty Pythons Flying Circus,1969.0,The Attila the Hun Show (#2.7),Foggy Mountain Breakdown,earl scruggs
16733,16733,900871,583444,Abide With Me,Thelonious Monk Septet,0,Private Peaceful,2012.0,,Abide with Me,william h. monk lyrics by henry f. lyte sung at james peacefuls funeral
16837,16837,544453,156193,A Nice Feeling,Fred Locks,0,MisteRogers Neighborhood,1968.0,1524: Conflict (#14.4),Its Such A Good Feeling,fred rogers
16843,16843,260389,156193,While The Feeling's Good,Kenny Rogers,1994,MisteRogers Neighborhood,1968.0,1524: Conflict (#14.4),Its Such A Good Feeling,fred rogers
16876,16876,687265,392582,Red Right Hand,Nick Cave & The Bad Seeds,1994,Cirque du Freak: The Vampires Assistant,2009.0,,Red Right Hand,mick harvey nick cave thomas wydler the bad seeds
16998,16998,877232,222124,Comedy in Music_ Part II,Victor Borge,0,SpongeBob SquarePants,1999.0,Jellyfish Hunter/The Fry Cook Games (#2.19),South Pacific Island II,victor cavini
17012,17012,59688,400564,Journey Of The Black Star,MICHAEL WHITE,0,CrianÃŒÂ¤a EsperanÃŒÂ¤a 2012,2012.0,,Ponta de LanÃŒÂ¤a Africano (Umbabarauma) / Hit the Road Jack / Superstition / Black or White,james brown percy mayfield stevie wonder michael jackson bill bottrell michele mara katia drumond jhonatan matheus
17067,17067,953476,400564,Hit The Road Jack,Percy Mayfield,0,CrianÃŒÂ¤a EsperanÃŒÂ¤a 2012,2012.0,,Ponta de LanÃŒÂ¤a Africano (Umbabarauma) / Hit the Road Jack / Superstition / Black or White,james brown percy mayfield stevie wonder michael jackson bill bottrell michele mara katia drumond jhonatan matheus
17156,17156,894101,400564,Let's Get The Show On The Road,The Michael Stanley Band,1992,CrianÃŒÂ¤a EsperanÃŒÂ¤a 2012,2012.0,,Ponta de LanÃŒÂ¤a Africano (Umbabarauma) / Hit the Road Jack / Superstition / Black or White,james brown percy mayfield stevie wonder michael jackson bill bottrell michele mara katia drumond jhonatan matheus
17222,17222,556417,400564,Superstition,Stevie Wonder,1972,CrianÃŒÂ¤a EsperanÃŒÂ¤a 2012,2012.0,,Ponta de LanÃŒÂ¤a Africano (Umbabarauma) / Hit the Road Jack / Superstition / Black or White,james brown percy mayfield stevie wonder michael jackson bill bottrell michele mara katia drumond jhonatan matheus
17344,17344,570051,149994,But I Want More (Live At The Reading Rock Festival_ 29th August 1982),The Michael Schenker Group,0,Match of the Day: Euro 2016,2016.0,Iceland vs. Hungary (#1.24),One More Night,michael kiwanuka
17357,17357,823523,149994,Night By Night,The Michael Stanley Band,1982,Match of the Day: Euro 2016,2016.0,Iceland vs. Hungary (#1.24),One More Night,michael kiwanuka
17538,17538,714058,346665,Little Star,The Elegants,1986,American Hot Wax,1978.0,,Little Star,arthur venosa vito picone the elegants
17539,17539,819517,346665,Little Star,The Elegants,1986,American Hot Wax,1978.0,,Little Star,arthur venosa vito picone the elegants
17547,17547,418671,489407,We Just Got Off The Chain,Sir Harry Lauder,0,Jackass: The Movie,2002.0,,Baby Got Back,sir mix a lot
17553,17553,440234,489407,Baby Got Back (Rock Mix),Sir Mix A Lot,0,Jackass: The Movie,2002.0,,Baby Got Back,sir mix a lot
17566,17566,295893,489407,The Genius Is Back,Dr. Dre ft. Mix Master Spade,0,Jackass: The Movie,2002.0,,Baby Got Back,sir mix a lot
17591,17591,499545,388741,Ladies Night,Kool And The Gang,1988,Charlie Wilsons War,2007.0,,LADIES NIGHT,george funky brown robert kool bell kool the gang
17644,17644,622374,388741,Lights In The Night,FLASH & THE PAIN feat. Barry Panda - George Old,0,Charlie Wilsons War,2007.0,,LADIES NIGHT,george funky brown robert kool bell kool the gang
17696,17696,677849,388741,All Night Long (1992 Digital Remaster),The George Shearing Quintet with Nancy Wilson,0,Charlie Wilsons War,2007.0,,LADIES NIGHT,george funky brown robert kool bell kool the gang
17776,17776,595261,388741,Good Night,Niko De Luka & Brown Sugar feat. Dawn Tallman,0,Charlie Wilsons War,2007.0,,LADIES NIGHT,george funky brown robert kool bell kool the gang
17939,17939,824393,645429,Giddy Up Flash,Liam Lynch,0,The 90s: Ten Years That Changed the World,2015.0,,Smack My Bitch Up,liam howlett ced-gee t.r. love moe love kool keith the prodigy
17955,17955,831362,645429,Smack My Bitch Up (dj Hype Remix),Prodigy,1997,The 90s: Ten Years That Changed the World,2015.0,,Smack My Bitch Up,liam howlett ced-gee t.r. love moe love kool keith the prodigy
18025,18025,727550,79581,A Dream Is Longer Than The Night,Joseph Arthur & The Lonely Astronauts,2008,Eastbound & Down,2009.0,Chapter 28 (#4.7),Silent Night,franz gruber joseph mohr
18056,18056,396313,21643,World In Love,Spencer & Hill,2008,Ballers,2015.0,Flamingos (#1.10),If I Ruled the World,nas jean claude olivier kurtis walker blow samuel barnes lauryn hill
18120,18120,126367,21643,World In Love,Spencer & Hill,2008,Ballers,2015.0,Flamingos (#1.10),If I Ruled the World,nas jean claude olivier kurtis walker blow samuel barnes lauryn hill
18141,18141,931612,21643,If You See Me Comin',Arty Hill and the Long Gone Daddys,0,Ballers,2015.0,Flamingos (#1.10),If I Ruled the World,nas jean claude olivier kurtis walker blow samuel barnes lauryn hill
18155,18155,960092,196244,Georgia On My Mind,Warner Williams and Jay Summerour,0,Roadies,2016.0,Life Is a Carnival (#1.1),Lost In My Mind,josiah johnson jon russell charity thielen kenny hensley chris zasche tyler williams the head the heart
18282,18282,834064,196244,Never Mind (Album Version),Kenny Wayne Shepherd Band,1999,Roadies,2016.0,Life Is a Carnival (#1.1),Lost In My Mind,josiah johnson jon russell charity thielen kenny hensley chris zasche tyler williams the head the heart
18339,18339,271873,196244,Do You Mind,Robbie Williams,2009,Roadies,2016.0,Life Is a Carnival (#1.1),Lost In My Mind,josiah johnson jon russell charity thielen kenny hensley chris zasche tyler williams the head the heart
18364,18364,98135,196244,Mandy Make Up Your Mind,Clarence Williams' Blue Five,0,Roadies,2016.0,Life Is a Carnival (#1.1),Lost In My Mind,josiah johnson jon russell charity thielen kenny hensley chris zasche tyler williams the head the heart
18454,18454,272804,726861,I Am A Simple Man,Ricky Van Shelton,1991,Woodlawn,2015.0,,Simple Man,gary rossington ronnie van zant lynyrd skynyrd
18592,18592,97668,73473,She Got The Goldmine (I Got The Shaft),Jerry Reed,1993,Dolly,1987.0,(#1.8),She Got the Goldmine,tim dubois dolly parton jerry reed
18600,18600,612319,73473,Santa Claus Has Got The Aids This Year,Tiny Tim,0,Dolly,1987.0,(#1.8),She Got the Goldmine,tim dubois dolly parton jerry reed
18678,18678,30017,298364,Too Much Heaven (Album Version),Bee Gees,1979,Top club dimanche,1978.0,(1978-12-24),Too Much Heaven,barry gibb maurice gibb robin gibb the bee gees
18718,18718,468829,232168,Baby I Feel Good With You,Brian Hyland,0,Tamori kurabu,1982.0,Furikake & Beer,Baby Face,brian hyland
18803,18803,357214,287540,Without A Word Of Warning (1989 Digital Remaster),Gary Lewis & The Playboys,0,The X Factor,2004.0,Judges Houses 1 (#3.9),Without You,leona lewis
18997,18997,740452,682452,I'm Popeye The Sailor Man (End Credit Song),Mark Mothersbaugh,0,The Rum Diary,2011.0,,The Lending Man Loan Company,mark a. mangini jake rice moberg bifocal
19075,19075,243170,540991,Overture: Hansel and Gretel,The Royal Philharmonic Orchestra,0,Miles from Home,1988.0,,Overture to the Impresario,wolfgang amadeus mozart the wurttemberg chamber orchestra heilbronn
19232,19232,223085,540991,Die Fledermaus (The Bat): Overture,London Philharmonic Orchestra,0,Miles from Home,1988.0,,Overture to the Impresario,wolfgang amadeus mozart the wurttemberg chamber orchestra heilbronn
19296,19296,260274,540991,Mozart: Die Entfuhrung aus dem Serail (The Abduction from the Seraglio): Overture,Wolfgang Amadeus Mozart,0,Miles from Home,1988.0,,Overture to the Impresario,wolfgang amadeus mozart the wurttemberg chamber orchestra heilbronn
19312,19312,471939,540991,Overture: The Music Man [2000 Broadway Revival],The Orchestra,0,Miles from Home,1988.0,,Overture to the Impresario,wolfgang amadeus mozart the wurttemberg chamber orchestra heilbronn
19378,19378,822037,362791,I Dont Know What I Would Do Without the Lord,Rev. Blind Gary Davis,0,Beaver Trilogy Part IV,2015.0,,Please Dont Keep Me Waiting,groovin gary
19474,19474,886495,403663,Babylon (Radio Mix 2),David Gray,0,DairantÃŒÂ« Sumasshu BurazÃŒÂ¢zu ekkusu,2008.0,,Jungle Level  Ver. 2,david wise
19574,19574,36064,480212,PrÌ©lude e-Moll / Prelude in E minor op.28/4,Frederic Chopin,0,I Wouldnt Be in Your Shoes,1948.0,,Piano Etude  Op. 10  No. 3 in E major  Tristesse,frÃŒÂ©dÃŒÂ©ric chopin
19643,19643,818840,499349,The Greatest Gift Of All,Dolly Parton & Kenny Rogers,0,Kenny & Dolly: A Christmas to Remember,1984.0,,The Greatest Gift of All,john jarvis kenny rogers dolly parton
19853,19853,711430,345352,A New Error,Moderat,2009,Als wir trÃŒ_umten,2015.0,,A New Error,moderat
19868,19868,708610,434638,Deep River (2004 Digital Remaster),Grant Green,1963,Exporting Raymond,2010.0,,Take Me to the River,al green teenie hodges big mouth billy bass
20379,20379,953627,602747,Black Sea Blues (USYDR0304312),William Lee Ellis,0,Salt on Our Skin,1992.0,,For Those in Peril on the Sea,william whiting
20387,20387,266267,602747,Sea Green,William Orbit,2006,Salt on Our Skin,1992.0,,For Those in Peril on the Sea,william whiting
20590,20590,925196,647680,Don't Say I Love You Too Soon,Wes King,0,The Banger Sisters,2002.0,,Never Say No,john henry wes boatman bill cunliffe
20772,20772,570125,692188,War Star Days,Wooden Wand_ The Omen Bones Band,2006,The World Within,2010.0,,Mars  the Bringer of War,gustav holst the us air force band
20791,20791,727067,692188,Mars (Bringer Of War) (1926 recording),Gustav Holst,0,The World Within,2010.0,,Mars  the Bringer of War,gustav holst the us air force band
21075,21075,667055,465448,The Part You Throw Away,Tom Waits,2002,Havana,1990.0,,Lets Get Away From It All,tom adair matt dennis frank sinatra arrangement with cema special markets
21117,21117,1203,465448,Put Your Dreams Away,Frank Sinatra,1958,Havana,1990.0,,Lets Get Away From It All,tom adair matt dennis frank sinatra arrangement with cema special markets
21196,21196,544149,268754,Monster Mash,Bobby 'Boris' Pickett,1986,The Simpsons,1989.0,The Great Wife Hope (#21.3),Monster Mash,leonard l. capizzi bobby pickett
21274,21274,865470,366023,Hollaback Girl,Gwen Stefani,2004,Beverly Hills Chihuahua,2008.0,,Rich Girl,mark batson jerry bock kara dioguardi gwen stefani eve
21290,21290,877007,366023,A girl like you,Yanou feat. Mark Daviz,0,Beverly Hills Chihuahua,2008.0,,Rich Girl,mark batson jerry bock kara dioguardi gwen stefani eve
21338,21338,921382,366023,Beautiful Girl,Mark Sultan,2007,Beverly Hills Chihuahua,2008.0,,Rich Girl,mark batson jerry bock kara dioguardi gwen stefani eve
21484,21484,863205,79106,We Are Family,Sister Sledge,1979,EastEnders,1985.0,(2011-05-05),We Are Family,bernard edwards nile rodgers sister sledge
21587,21587,620894,515649,Pour bien reussir dans la chaussure et final,Maurice Chevalier / FranÌ¤oise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,0,Les amants criminels,1999.0,,Symphonie en si mineur pour cordes  Al santo sepulcro - ladagio,antonio vivaldi orchestre symphonique belarte   au plus xxx studio
