song_id,track_id,title,artists,song,year,episode,episode_year
704680.0,657806.0,The Emperor,arthur conley+otis redding,Sweet Soul Music (Single/LP Version),0.0,,1967.0
706717.0,528932.0,Madden NFL 2007,audioslave,Revelations,2006.0,,2006.0
706771.0,167239.0,Nip/Tuck,niyaz,Dunya,2005.0,Rachel Ben Natan (#5.9),2003.0
707900.0,238242.0,The Big Bang Theory,robert john lange+shania twain+kaley cuoco,Man! I Feel like a Woman!,1997.0,The Gothowitz Deviation (#3.3),2007.0
708957.0,25371.0,Beavis and Butt-Head,tom waits,I Dont Want to Grow Up,1992.0,The Final Judgement of Beavis (#4.13),1993.0
711430.0,345352.0,Als wir trÌ_umten,moderat,A New Error,2009.0,,2015.0
712305.0,556568.0,Night of 100 Stars,The Boston Pops Orchestra / John Williams,New York_ New York (Main Theme),0.0,,1982.0
712305.0,573329.0,Pavarotti & Friends for War Child,john kander+fred ebb+liza minnelli+luciano pavarotti,New York_ New York (Main Theme),0.0,,1996.0
712616.0,619550.0,Smashed,nick lowe+ian gomm,Cruel To Be Kind,0.0,,2012.0
713545.0,39677.0,CSI: Miami,lil wayne+faheem najm,Got Money,0.0,Wrecking Crew (#7.6),2002.0
713620.0,555215.0,New Jack City,keith sweat+bobby wooten,(There You Go) Telling Me No Again (feat. Akon),0.0,,1991.0
713790.0,502026.0,Kinshasa Symphony,wolfgang amadeus mozart,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,0.0,,2010.0
714058.0,346665.0,American Hot Wax,arthur venosa+vito picone+the elegants,Little Star,1986.0,,1978.0
714256.0,211426.0,Shindig!,junior walker+lawrence horn and willie woods+jr. walker+the all stars,Shake and Fingerpop,1996.0,(#2.8),1964.0
714765.0,136605.0,Later... With Jools Holland,noel gallagher+oasis,Don't Look Back In Anger,0.0,Later... Presents Oasis,1992.0
715778.0,732705.0,Zoolander,ken jordan+scott kirkland+the crystal method,Now Is the Time,1995.0,,2001.0
716152.0,202059.0,Saturday Night Live,john mayer,Bigger Than My Body,0.0,Jack Black/John Mayer (#29.1),1975.0
716702.0,679913.0,The Psychedelic Furs: Live from the House of Blues,john ashton+richard butler+tim butler+the psychedelic furs,Sister Europe,1980.0,,2001.0
719210.0,227381.0,Strike Back,the heavy,Short Change Hero,2009.0,Iraq: Part Two (#1.2),2010.0
719643.0,669784.0,The Lather Effect,violent femmes+arrangement with warner music group film+tv licensing+gordon gano,Blister In The Sun,1983.0,,2006.0
719731.0,492346.0,Jimmy the C,hoagy carmichael+stuart gorrell+ray charles,Georgia on My Mind,0.0,,1977.0
720348.0,530350.0,Magnavox Presents Frank Sinatra,cole porter+frank sinatra,I Get A Kick Out Of You (Instrumental),0.0,,1973.0
720348.0,631778.0,Strange Alibi,Nat King Cole,I Get A Kick Out Of You (Instrumental),0.0,,1941.0
720617.0,300639.0,Top of the Pops,rainbow,Since Youve Been Gone,1979.0,(1979-09-20),1964.0
721760.0,151779.0,MemÌ_ries de la tele,sabino mÌ©ndez+loquillo y trogloditas,Cadillac Solitario (Live),0.0,(#4.5),2007.0
722522.0,57148.0,Dancing on Ice,jim jacobs+warren casey+john travolta+olivia newton-john,Summer Nights,1978.0,(#5.19),2006.0
724298.0,502030.0,Kinyoubi no shokutaku,Chuck Mangione / Don Potter,Children of Sanchez,2001.0,,1991.0
726567.0,339339.0,Across the Universe,john lennon+paul mccartney+dana fuchs,Helter Skelter,2007.0,,2007.0
727067.0,199394.0,Ruy  el pequeÌ±o Cid,gustav holst,Mars (Bringer Of War) (1926 recording),0.0,Ruy recupera a Peka (#1.16),1980.0
727067.0,672152.0,The Magic of David Copperfield XI: The Explosive Encounter,gustav holst,Mars (Bringer Of War) (1926 recording),0.0,,1989.0
727067.0,692188.0,The World Within,gustav holst+the us air force band,Mars (Bringer Of War) (1926 recording),0.0,,2010.0
727493.0,699374.0,Tony Bennett: Heres to the Ladies  a Concert of Hope,john kander+fred ebb+tony bennett+liza minnelli,Maybe This Time,1973.0,,1995.0
728746.0,1918.0,20/20,van halen,Jump,1983.0,(2009-10-09),1978.0
729894.0,729885.0,You Dont Look 40  Charlie Brown!,vince guaraldi+david benoit,Linus and Lucy,1999.0,,1990.0
730081.0,103163.0,Greys Anatomy,gossip,Vertical Rhythm,2009.0,New History (#6.9),2005.0
730531.0,650177.0,The Blues Brothers,elmore james,SHAKE YOUR MONEYMAKER,1961.0,,1980.0
730682.0,496284.0,Justice,Pyotr Il'yich Tchaikovsky,Waltz Of The Flowers From  Nutcracker,0.0,,2014.0
731966.0,191729.0,Rage,jimmy page+john paul jones+john bonham+led zeppelin,Communication Breakdown  (Album Version),1969.0,The Church Guest Program Rage,1987.0
732729.0,228190.0,Subterranean,the killers,Somebody Told Me,2004.0,The Streets,2003.0
732818.0,414908.0,Die ÌÐsterreichische Methode,yma sumac,Xtabay (Lure Of The Unknown Love) (1999 Digital Remaster),0.0,,2006.0
733690.0,77967.0,Early Doors,johnny marr+morrissey+the smiths,This Charming Man (New York Vocal),1992.0,(#1.1),2003.0
734807.0,471945.0,Holidays in the City,Leroy Anderson & His Orchestra,Sleigh Ride,1964.0,,2006.0
735557.0,540234.0,Middle Men,chris hughes+roland orzabal+ian stanley+tears for fears,Everybody Wants To Rule The World (live Parc Des P,2006.0,,2009.0
735557.0,634303.0,Summerhood,roland orzabal+ian stanley+chris hughes+tears for fears,Everybody Wants To Rule The World (live Parc Des P,2006.0,,2008.0
736177.0,110347.0,Hinter Gittern - Der Frauenknast,Paul Mauriat And His Orchestra,Bridge Over Troubled Water,0.0,Wolf im Schafspelz (#11.7),1997.0
736835.0,17880.0,Atop the Fourth Wall,loverboy,Working for the Weekend,1981.0,Spider-Man and the Fantastic Four in... Brain Drain! (#4.8),2008.0
737657.0,361852.0,Be Here to Love Me: A Film About Townes Van Zandt,townes van zandt,Waitin' Round to Die,1987.0,,2004.0
738415.0,248967.0,The Inbetweeners,Justin Timberlake Featuring Timbaland,SexyBack,2006.0,Caravan Club (#1.5),2008.0
738415.0,1186.0,20 to 1,justin timberlake+tim mosley+nate hills,Sexyback,2006.0,Blockbuster Heroes (#9.7),2005.0
738714.0,651806.0,The Butcher,jerry corbetta+john phillips+david riordan+sugarloaf,Green Eyed Lady,1988.0,,2009.0
738783.0,573380.0,Pawn Shop Chronicles,pokey lafarge+the south city three+arrangement with heyday media group,La La Blues,2010.0,,2013.0
739930.0,384992.0,Carlitos Way,harry wayne casey+richard finch+kc+the sunshine band  (as kc+the sunshine band)+arrangement with warner special products,That's The Way (I Like It),1975.0,,1993.0
740168.0,17223.0,Ashes to Ashes,killing joke,Turn To Red,1979.0,(#1.5),2008.0
741189.0,166511.0,New York Undercover,mc lyte,Cold Rock A Party (Explicit LP Version),1996.0,The Solomon Papers (#3.14),1994.0
742343.0,637440.0,Swooner Crooner,harold arlen+cartoon parody of cab calloway,Blues in the Night,2005.0,,1944.0
745006.0,259408.0,The Originals,woody guthrie+sharon jones+the dap-kings,This Land Is Your Land,1986.0,Always and Forever (#1.1),2013.0
745046.0,148280.0,Malcolm in the Middle,ruthann friedman,Windy,0.0,Butterflies (#6.17),2000.0
745690.0,312763.0,Veronica Mars,courtney taylor-taylor+grant nicholas+the dandy warhols,We Used to Be Friends,2003.0,Rashard and Wallace Go to White Castle (#2.12),2004.0
746499.0,397338.0,Coneheads,shorty long+william stevenson,Devil with the Blue Dress On,1968.0,,1993.0
746632.0,686820.0,The Sweetest Thing,pete yorn+arrangement with sony music licensing,Strange Condition,2000.0,,2002.0
746773.0,73385.0,Dolly,hank williams+brenda lee,I Can't Help It (If I'm Still In Love With You),1951.0,(#1.15),1987.0
747670.0,57390.0,Dancing on Ice,holly johnson+peter gill+mark otoole+brian nash+frankie goes to hollywood,The Power of Love,1984.0,Week 6: The Skate-Off (#9.12),2006.0
748661.0,462306.0,Half a Sixpence,tommy steele+julia foster   ),HALF A SIXPENCE,0.0,,1967.0
748739.0,493120.0,John Legend: Live at the House of Blues,john legend,Used To Love You,2004.0,,2005.0
749063.0,544066.0,Monk with a Camera,mike seeger,Bonaparte's Retreat,0.0,,2014.0
749125.0,363203.0,Beef,50 Cent (Featuring The Madd Rapper),How to Rob,0.0,,2003.0
749163.0,437078.0,Fast Food Nation,elvis perkins,Moon Woman II,2007.0,,2006.0
749385.0,293769.0,This Morning,robert hazard+cyndi lauper,Girls Just Want to Have Fun,1983.0,(2015-09-08),1988.0
750274.0,223708.0,Spotlight,middle of the road,Chirpy Chirpy Cheep Cheep,1988.0,(1973-12-31),1968.0
750868.0,669736.0,The Last of the High Kings,phil lynott+gary moore+thin lizzy,Parisienne Walkways,1996.0,,1996.0
751903.0,160229.0,Mulatschag,hellyeah,Alcohaulin' Ass,2007.0,(#1.254),2006.0
752124.0,317282.0,Welcome to the Basement,giorgio moroder+tom whitlock+kenny loggins,Danger Zone,1986.0,Top Gun,2012.0
752135.0,191449.0,Rage,jeff buckley+michael tighe,So Real,1994.0,Grinspoon Guest Program Rage,1987.0
752152.0,124897.0,Joking Apart,chris rea,Fool (If You Think It's Over),1978.0,Pilot (#1.0),1991.0
752537.0,218562.0,Som Brasil,adoniran barbosa+demÌ«nios da garoa,Samba Italiano,2010.0,Adoniran Barbosa (#4.1),2007.0
754431.0,177294.0,Parashat Ha-Shavua,miles davis+richard rodgers,My Funny Valentine,1956.0,Bo (#2.4),2006.0
755503.0,498914.0,Keep Your Seats  Please!,george formby+harry gifford+fred e. cliffe,When I'm Cleaning Windows,1989.0,,1936.0
755647.0,100231.0,Good Times,dave grusin+james gilstrap+blinky,Good Time [Craig C. Master Blaster Dub],0.0,The Physical (#6.20),1974.0
755647.0,100254.0,Good Times,dave grusin+james gilstrap+blinky,Good Time [Craig C. Master Blaster Dub],0.0,Thelmas African Romance: Part 2 (#4.16),1974.0
756395.0,460496.0,Guitar Hero: Van Halen,edward van halen+alex van halen+michael anthony+david lee roth+van halen,Beautiful Girls (Remastered Album Version),0.0,,2009.0
756957.0,298984.0,Top of the Pops,bryan ferry,This is Tomorrow,1977.0,(1977-02-10),1964.0
760527.0,601953.0,Safe Men,stevie wonder+rufus+chaka khan,Tell Me Something Good (Live Version),0.0,,1998.0
760988.0,658390.0,The Eurovision Song Contest,telex,Euro-Vision,1989.0,,1980.0
761943.0,22168.0,Banda sonora,john stewart+the monkees,Daydream Believer (Album Version),0.0,(#4.6),2007.0
761943.0,18418.0,Aufgspuit!,john stewart+wolfgang ambros+werner schmidbauer+martin kÌ_lberer,Daydream Believer (Album Version),0.0,Schmidbauer mit Wolfgang Ambros,2006.0
763178.0,590039.0,Rave,bypass unit,Helium,1997.0,,2000.0
763659.0,377797.0,Broadway Melody of 1938,james v. monaco+judy garland,Medley: You Made Me Love You (I Didn't Want To Do It) / For Me And My Gal / The Trolley Song,0.0,,1937.0
763822.0,348844.0,Analyze This,enrique elÌ_as garcÌ_a+gloria estefan+the miami sound machine+arrangement with sony music licensing,Conga,1985.0,,1999.0
764019.0,242744.0,The Doris Day Show,jay livingston+ray evans   as+doris day,Que SerÌÁ  SerÌÁ (Whatever Will Be  Will Be),0.0,The Black Eye (#1.8),1968.0
764019.0,242791.0,The Doris Day Show,jay livingston+ray evans   as+doris day,Que SerÌÁ  SerÌÁ (Whatever Will Be  Will Be),0.0,The Press Secretary (#5.4),1968.0
764215.0,25268.0,Beavis and Butt-Head,judas priest,Breaking the law (live),1993.0,Scared Straight (#3.10),1993.0
764339.0,688216.0,The Tree,patrick watson   / jason swinscoe / phil france / page+the cinematic orchestra,To Build a Home,2007.0,,2010.0
764339.0,216325.0,So You Think You Can Dance,patrick watson+jason swinscoe+phil france+stella page+the cinematic orchestra,To Build a Home,2007.0,1 of 8 Voted Off (#7.13),2005.0
764459.0,416777.0,Divas Live: An Honors Concert for VH1 Save the Music,carole king+cÌ©line dion+gloria estefan+shania twain,You've Got A Friend (Live),2009.0,,1998.0
764459.0,137662.0,Levenslied,carole king+hans dagelet+choir,You've Got A Friend (Live),2009.0,(#1.3),2011.0
764495.0,343943.0,All Things Must Pass: The Rise and Fall of Tower Records,steve miller+steve miller band,Living In The U.S.A. (1991 Digital Remaster),1991.0,,2015.0
765155.0,395343.0,Collateral,cody chesnutt+tarik collins trotter+the roots,The Seed (2.0),2007.0,,2004.0
766114.0,330151.0,50 First Dates,brian wilson+mike love+tony asher+the beach boys,Wouldn't It Be Nice,1966.0,,2004.0
766384.0,549380.0,My Big Fat Greek Wedding 2,antonis+dimitris papavomvolakis aka pegasos+helena paparizou+arrangement with sony music licensing,Pou Pige Tosi Agapi,2006.0,,2016.0
766713.0,111379.0,Hjernevask,sonic youth,Sunday,1997.0,Likestillingsparadokset (#1.1),2010.0
768494.0,197061.0,Rockpalast,depeche mode,World In My Eyes (Dub In My Eyes),1990.0,Depeche Mode,1974.0
768513.0,616400.0,SingStar Pop,max martin+britney spears,...Baby One More Time,1998.0,,2007.0
768513.0,189132.0,Pussycat Dolls Present: Girlicious,max martin+britney spears,...Baby One More Time,1998.0,Confidence (#1.2),2008.0
768531.0,326583.0,10 aÌ±os con Bebe,bebe+candido avello garcia,Como los olivos,0.0,,2016.0
769003.0,699675.0,Tony Hawk: Ride,wolfmother,Joker And The Thief,2006.0,,2009.0
773019.0,406208.0,Date and Switch,andrew gold+simon steadman+charlton pettus+nicholas braun,Thank You For Being A Friend,1978.0,,2014.0
773689.0,621079.0,Sokkotanssi,rolf harris,Katso kenguru loikkaa (Tie Me Kangaroo Down),1980.0,,1999.0
773858.0,141345.0,Loose Women,toby gad+jessica origliasso+lisa origliasso+the veronicas,Untouched [Live] (Album Version),2009.0,(#13.212),1999.0
774123.0,301018.0,Top of the Pops,the vapors,Turning Japanese,1979.0,(1980-03-20),1964.0
774123.0,1443.0,20 to 1,the vapors+david fenton,Turning Japanese,1979.0,Greatest Sports Movies of All Time (#9.10),2005.0
776345.0,585063.0,Punks Dead: SLC Punk 2,bikini kill,Tony Randall,1996.0,,2016.0
776384.0,306466.0,Tu cara me suena - Argentina,guns n roses+pablo martÌ_nez,Used to Love Her,1988.0,(#3.5),2013.0
776394.0,650276.0,The Boat That Rocked,justin hayward+the moody blues,Nights in White Satin,1967.0,,2009.0
776435.0,522724.0,Looper,Richard Thompson / Linda Thompson,I Want to See the Bright Lights Tonight,1984.0,,2012.0
776623.0,694425.0,This Beat Goes On: Canadian Pop Music in the 1970s,jacques brel+terry jacks,Seasons in the Sun,1974.0,,2009.0
778504.0,616065.0,Sing Sing Thanksgiving,nina simone+weldon irvine+the voices of east harlem,To Be Young  Gifted and Black,2000.0,,1974.0
779527.0,259194.0,The Old Grey Whistle Test,jimmy page+robert plant+led zeppelin,Houses Of The Holy (2007 Remastered Album Version),0.0,(1975-02-21),1971.0
779617.0,545097.0,More American Graffiti,neal merritt+little jimmy dickens,May the Bird of Paradise Fly Up Your Nose,1993.0,,1979.0
782606.0,525579.0,Love and Honor,band of horses+benjamin bridwell+christopher early+timothy meining,The Funeral (Album Version),0.0,,2013.0
782606.0,5220.0,90210,band of horses,The Funeral (Album Version),0.0,One Party Can Ruin Your Whole Summer (#1.24),2008.0
784006.0,31871.0,Blindspot,killswitch engage,Life To Lifeless (Album Version),2002.0,Pilot (#1.1),2015.0
784423.0,162178.0,My Mad Fat Diary,rivers cuomo+weezer,Buddy Holly,2007.0,Girls (#2.3),2013.0
784641.0,188716.0,Psych,howard jones,Things Can Only Get Better,0.0,Pilot (#1.1),2006.0
784796.0,675896.0,The Night We Called It a Day,al hoffman+dick manning+bickley reichner+perry como,Papa Loves Mambo,1954.0,,2003.0
784896.0,459461.0,Grosse Pointe Blank,toots hibbert+the specials,Pressure Drop,1975.0,,1997.0
785801.0,114072.0,How I Met Your Mother,violent femmes,Good Feeling,1983.0,Best Prom Ever (#1.20),2005.0
786422.0,694762.0,This Is Elvis,Arthur Big Boy Crudup,Thats All Right Momma,0.0,,1981.0
786422.0,372261.0,Bluesland: A Portrait in American Music,arthur crudup+elvis presley,Thats All Right,0.0,,1993.0
786486.0,25603.0,Behind the Music,noel gallagher+oasis,Live Forever,0.0,Oasis,1997.0
786486.0,562489.0,Oasis: Live from Manchester,noel gallagher+oasis,Live Forever,0.0,,2007.0
787535.0,636963.0,Swimfan,sevendust,Black,1997.0,,2002.0
789020.0,323062.0,Yu-Gi-Oh! The Abridged Series,isaac hayes,Theme from Shaft,1972.0,Both of You  Duel Like You Want to Win (#1.10),2006.0
789110.0,469489.0,Hey  Hey  Its the Monkees,the monkees,Last Train To Clarksville (Municipal Auditorium_ Mobile_ AL.) (Live 8/12/67),0.0,,1997.0
791460.0,79092.0,EastEnders,ian curtis+peter hook+stephen morris+bernard sumner+joy division,Love Will Tear Us Apart,1980.0,(2011-04-12),1985.0
791460.0,49263.0,CopStories,joy division,Love Will Tear Us Apart,1980.0,KopfschÌ_ssler (#1.9),2013.0
791828.0,388962.0,Chasing Amy,dicky barrett+joe gittleman+the mighty mighty bosstones+arrangement with polygram film+tv licensing,The Impression That I Get,1996.0,,1997.0
792077.0,320149.0,Witchblade,john fogerty+creedence clearwater revival,Bad Moon Rising,1969.0,Parabolic (#2.10),2001.0
792077.0,249793.0,The Johnny Cash Show,john fogerty+creedence clearwater revival,Bad Moon Rising,1969.0,(#1.15),1969.0
792286.0,663645.0,The Groomsmen,martha davis+the motels,Only The Lonely (2001 Digital Remaster),2005.0,,2006.0
793859.0,475909.0,Houseguest,al jackson jr.+booker t. jones+lewie steinberg+booker t.+the m.g.s  (as booker t.+the mgs)+arrangement with warner special products,Green Onions,1962.0,,1995.0
793859.0,239620.0,The Blues,al jackson jr.+booker t. jones+lewie steinberg+steve cropper+booker t.+the m.g.s,Green Onions,1962.0,Red  White and Blues (#1.6),2003.0
796456.0,659158.0,The Fan,kenny wayne shepherd+mark selby+joe nadeau+arrangement with warner special products,(Let Me Up) I've Had Enough (Album Version),1995.0,,1996.0
796540.0,644887.0,The 58th Annual Academy Awards,Patsy Cline / The Jordanaires,Sweet Dreams,1988.0,,1986.0
797390.0,232880.0,Teachers,adam devlin+eds chesters+scott morriss+mark morriss+the bluetones,Solomon Bites the Worm,1998.0,(#1.8),2001.0
797498.0,185795.0,Por Toda Minha Vida,paulo coelho+raul seixas,Sociedade Alternativa,1974.0,Raul Seixas (#3.3),2006.0
798716.0,363242.0,Beefcake,jeff barry+ellie greenwich+jackie+the raindrops,The Kind Of Boy You Can't Forget,1963.0,,1998.0
799143.0,457711.0,Grand Theft Auto: Liberty City Stories,happy clappers+c. scott+g. ripley+m. knotts+m. topham,I Believe,2001.0,,2005.0
799421.0,153459.0,Mickey Mouse Clubhouse,they might be giants,Mickey Mouse clubhouse Theme,2008.0,Mickeys Comet (#2.25),2006.0
799421.0,153485.0,Mickey Mouse Clubhouse,they might be giants,Mickey Mouse Clubhouse Theme,2008.0,Mickeys Mousekeball,2006.0
799421.0,153540.0,Mickey Mouse Clubhouse,they might be giants,Mickey Mouse Clubhouse Theme,2008.0,Minnies Birthday (#1.7),2006.0
799421.0,153635.0,Mickey Mouse Clubhouse,they might be giants,Mickey Mouse Clubhouse Theme,2008.0,Super Adventure (#4.6),2006.0
800625.0,196743.0,Rock Suomi,chuck berry+rauli somerjoki,Fiilaten ja hÌ¦ylÌ_ten (Reeling and Rocking),1992.0,Amerikan Ì_Ì_ni (#1.4),2010.0
801047.0,175822.0,Orphan Black,sonny bono+sonny+cher,I Got You Babe,1965.0,Parts Developed in an Unusual Manner (#1.7),2013.0
801047.0,268709.0,The Simpsons,sonny bono+sonny+cher,I Got You Babe,1965.0,The Fat and the Furriest (#15.5),1989.0
801764.0,50688.0,Countdown,nicky chinn+mike chapman+suzi quatro,The Wild One,1974.0,(#1.6),1974.0
802070.0,216628.0,So You Think You Can Dance,kylie minogue+greg kurstin+karen poole,Wow (Live in New York),0.0,Results Show: Winner Announced (#4.23),2005.0
805034.0,396041.0,Comedian,The Band With Bob Dylan,When I Paint My Masterpiece (Live) (2001 Digital Remaster),0.0,,2002.0
806421.0,662652.0,The Good Thief,mohamed khelifati+k-mel,Parisien du Nord,1998.0,,2002.0
807968.0,438649.0,Fido,dave barbour+peggy lee+kay starr,Its A Good Day,0.0,,2006.0
808143.0,472298.0,Hollywood Rocks the Movies: The Early Years (1955-1970),carl perkins+elvis presley,Blue Suede Shoes,1956.0,,2000.0
808705.0,617413.0,Sixteen Candles,oingo boingo,Wild Sex (In The Working Class),1982.0,,1984.0
808916.0,24702.0,Beach Boys,richie sambora,Hard Times Come Easy,1997.0,(#1.9),1997.0
809503.0,30783.0,Big Love,donna fargo+daveigh chase,The Happiest Girl in the Whole USA,1995.0,The Happiest Girl (#2.10),2006.0
809584.0,245990.0,The Get Down,wild cherry,Play That Funky Music,1976.0,Where There Is Ruin  There Is Hope for a Treasure (#1.1),2016.0
809590.0,719711.0,Welcome to Sarajevo,bobby mcferrin,Don't Worry Be Happy,1989.0,,1997.0
809980.0,670178.0,The Life Aquatic with Steve Zissou,david bowie,Life On Mars? (Live At The Manhattan Center_ New York),2009.0,,2004.0
811715.0,214326.0,Skins,the concretes,You Can't Hurry Love,2002.0,Finale (#1.9),2007.0
812584.0,179096.0,Passione,armando manzanero+cauby peixoto+angela maria,Contigo Aprendi,0.0,(#1.1),2010.0
813177.0,172620.0,One Tree Hill,gavin degraw,I Don't Want To Be,2003.0,Between Order and Randomness (#2.12),2003.0
813177.0,173243.0,One Tree Hill,gavin degraw,I Don't Want To Be,2003.0,Let the Reigns Go Loose (#2.7),2003.0
813842.0,195130.0,Reunion,the gin blossoms,Hey Jealousy,1989.0,1993 (#1.8),2005.0
814118.0,487563.0,It Came from Somewhere Else,harry carroll+lyrics by ballard macdonald+stan laurel+oliver hardy,The Trail Of The Lonesome Pine,2000.0,,1988.0
814989.0,198525.0,RuPauls Drag Race,jess leary+pam tillis,Mi Vida Loca (My Crazy Life),1994.0,Dragazines (#4.7),2009.0
815264.0,679033.0,The Possibilities Are Endless,edwyn collins,A Girl Like You,1994.0,,2014.0
815506.0,496631.0,KISSology: The Ultimate KISS Collection Vol. 2 1978-1991,gene simmons,Radioactive,1978.0,,2007.0
816805.0,44039.0,Cesko hledÌÁ SuperStar,avril lavigne+clif magness+barbora zemanovÌÁ,My World,2002.0,TretÌ_ semifinÌÁle: Holky (#3.16),2004.0
817163.0,346221.0,America Foreclosed,verona+off of the rumored to whisper suspicions 2004,Heart Like a Locomotive,0.0,,2015.0
818447.0,394445.0,Clutch: Live at the 9:30,clutch,Big News II (LP Version),0.0,,2010.0
818447.0,394433.0,Clutch: Full Fathom Five,clutch,Big News II (LP Version),0.0,,2008.0
818840.0,499349.0,Kenny & Dolly: A Christmas to Remember,john jarvis+kenny rogers+dolly parton,The Greatest Gift of All,0.0,,1984.0
819517.0,346665.0,American Hot Wax,arthur venosa+vito picone+the elegants,Little Star,1986.0,,1978.0
819679.0,322402.0,You Bet Your Life,irving berlin+television orchestra under the leadership of buddy collette,Blue Skies,1996.0,(#2.30),1950.0
820511.0,440238.0,First Kid,jimmy jam+terry lewis+sounds of blackness,The Pressure,2005.0,,1996.0
820685.0,328979.0,25th Hour,melle mel+sylvia robinson+grand master+arrangement with warner special products+courtesy of sanctuary records group,White Lines (Dont Dont Do It),1983.0,,2002.0
820726.0,161171.0,Music for Misfits: The Story of Indie,bobby gillespie+primal scream,Velocity Girl (Alt. Mix),0.0,Into the Mainstream (#1.3),2015.0
821167.0,135728.0,Late Show with David Letterman,van morrison+the cbs orchestra,Wild Night,1971.0,(#19.31),1993.0
821397.0,108931.0,Heroes,Wendy & Lisa (Feat. Shenkar),Heroes Theme,0.0,Chapter Nineteen .07% (#1.19),2006.0
822572.0,387834.0,Chachi 420,los del rÌ_o+antonio romero+rafael ruiz+carlos de yarza+mike triay,Macarena,0.0,,1997.0
822908.0,24861.0,Beavis and Butt-Head,kool moe dee,Wild Wild West,1987.0,At the Movies (#2.19),1993.0
823294.0,298288.0,Top Model,jimmy page+robert plant+led zeppelin,Stairway To Heaven (2007 Remastered Live Version From The Song Remains The Same),0.0,,1989.0
823457.0,269997.0,The Sopranos,daniel lanois,The Deadly Nightshade,2005.0,Mayham (#6.3),1999.0
823913.0,523292.0,Los amores de Juan Charrasqueado,armando manzanero,Adoro,2002.0,,1968.0
824050.0,215771.0,So You Think You Can Dance Canada,the white stripes,St. James Infirmary  (LP Version),0.0,Top 10 (#2.16),2008.0
824661.0,189917.0,Quelli che... il calcio,scissor sisters,I Don't Feel Like Dancin',2006.0,,1993.0
825701.0,250057.0,The Johnny Cash Show,otis redding+steve cropper+o.c. smith,(Sittin' On) The Dock Of The Bay,1968.0,(#1.8),1969.0
826429.0,502026.0,Kinshasa Symphony,wolfgang amadeus mozart,Eine kleine Nachtmusik / A Little Night Music,0.0,,2010.0
827478.0,651324.0,The British Invasion Returns,john lennon+paul mccartney+billy j. kramer,Bad To Me,1991.0,,2000.0
828641.0,663746.0,The Guest,errol brown+tony wilson+the sisters of mercy+arrangement with,Emma (Remastered),0.0,,2014.0
828845.0,519850.0,Little Birds,ray barretto,Cocinando Suave,1972.0,,2011.0
829280.0,257082.0,The Muppets.,stevie wonder+jack white,You Are the Sunshine of My Life,1972.0,Because... Love (#1.16),2015.0
829710.0,337808.0,AWOL,the temptations,Hurry Tomorrow,1972.0,,1973.0
830914.0,160407.0,Mulheres Apaixonadas,glenn miller+mitchell parish+paula lima,Serenata do Luar (Moonlight Serenade),0.0,,2003.0
830914.0,104263.0,Growing Pains,glenn miller+mitchell parish,Moonlight Serenade,0.0,Some Enchanted Evening (#2.13),1985.0
830930.0,280560.0,The Two Ronnies,scott joplin+swingle ii,Maple Leaf Rag (Satchmo),1971.0,(#4.6),1971.0
830930.0,160679.0,Murdoch Mysteries,scott joplin+jazz band,Maple Leaf Rag,1971.0,Murdoch in Ragtime (#7.10),2008.0
830930.0,14266.0,Animaniacs,scott joplin,Maple Leaf Rag,1971.0,Jokahontas/Boids on the Hood/Mighty Wakko at the Bat (#4.3),1993.0
831341.0,511521.0,Las edades de LulÌ¼,lou reed,Walk on the Wild Side,1972.0,,1990.0
831362.0,645429.0,The 90s: Ten Years That Changed the World,liam howlett+ced-gee+t.r. love+moe love+kool keith+the prodigy,Smack My Bitch Up (dj Hype Remix),1997.0,,2015.0
832559.0,709966.0,Up Close & Personal,cÌ©line dion,Because You Loved Me,1996.0,,1996.0
832559.0,477225.0,Huling sagupaan,cÌ©line dion+diane warren,Because You Loved Me,1996.0,,1996.0
833553.0,104839.0,Gute Zeiten  schlechte Zeiten,cultured pearls,Silverball,1997.0,(#1.1506),1992.0
833751.0,698239.0,To Wong Foo Thanks for Everything  Julie Newmar,lionel richie+ronald la pread+walter orange+the commodores+arrangement with polygram special markets,Brick House 2003,0.0,,1995.0
834949.0,250057.0,The Johnny Cash Show,otis redding+steve cropper+o.c. smith,(Sittin' On) The Dock Of The Bay,1968.0,(#1.8),1969.0
835408.0,339550.0,AcÌ¼stico MTV: CÌÁssia Eller,john lennon+paul mccartney+cÌÁssia eller,Sgt. Peppers Lonely Hearts Club Band/The End,0.0,,2001.0
836623.0,451047.0,Getting Go  the Go Doc Project,patrick wolf,Hard Times,2009.0,,2013.0
836838.0,394931.0,Codebreaker,norbert schultze+marlene dietrich,Lili Marleen.,1992.0,,2011.0
838192.0,582116.0,Premios Ondas 07,andrea corr,Ten Feet High (Album Version),2007.0,,2007.0
838655.0,191388.0,Rage,jimmy page+robert plant+led zeppelin,Travelling Riverside Blues,0.0,Baron Wolman Guest Programs Rage,1987.0
838941.0,404380.0,Dance Paradise,the pussycat dolls,When I Grow Up,2008.0,,2010.0
839569.0,520925.0,Live at Last,the charlatans,Toothache (chemical Risk Mix),0.0,,2005.0
