,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
11523,11523,847947,549611,Tuxedo Junction,Gene Krupa & His Orchestra,1993,My Dog Skip,2000.0,,Tuxedo Junction,william johnson buddy feyne erskine hawkins julian dash gene krupa his orchestra  (as gene krupa his orchestra)
11534,11534,225612,300915,Escape (The Pina Colada Song),Rupert Holmes,1979,Top of the Pops,1964.0,(1980-01-31),Escape (The Pina Colada Song),rupert holmes
11535,11535,600338,540254,Won't Be Long,Ferraby Lionheart,2006,Middle of Nowhere,2008.0,,Wont Be Long,ferraby lionheart
11538,11538,667635,249282,Moon River,Henry Mancini & His Orchestra,1961,The Inspector Lynley Mysteries,2001.0,A Traitor to Memory (#3.2),Moon River,henry mancini
11545,11545,850003,436199,Red Light,Linda Clifford,1980,Fame,1980.0,,Red Light,michael gore linda clifford
11561,11561,45719,359466,Bridal Chorus,Richard Wagner / Otto Sieben,1991,Banjo on My Knee,1936.0,,Bridal Chorus (Here Comes the Bride),richard wagner
11573,11573,930818,272736,Cuts Like A Knife,Bryan Adams,1983,The Tonight Show Starring Jimmy Fallon,2014.0,Clive Owen/Gabrielle Union/Neon Indian (#3.25),Cuts Like a Knife,bryan adams jim vallance the roots
11587,11587,830914,104263,Moonlight Serenade,Glenn Miller Orchestra,0,Growing Pains,1985.0,Some Enchanted Evening (#2.13),Moonlight Serenade,glenn miller mitchell parish
11607,11607,431388,442124,Beulah Land,Mississippi John Hurt,1966,Following Sean,2005.0,,Beulah Land,mississippi john hurt gillian welch david rawlings
11611,11611,873933,184887,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,1987,PolÃŒ_nia,2006.0,(#11.11),(Ive Had) The Time of My Life,franke previte donald markowitz john denicola bill medley jennifer warnes
11712,11712,836623,451047,Hard Times,Patrick Wolf,2009,Getting Go  the Go Doc Project,2013.0,,Hard Times,patrick wolf
11714,11714,900273,60798,The Lost Art Of Keeping A Secret,Queens Of The Stone Age,2000,Daria,1997.0,Fizz Ed (#5.1),The Lost Art of Keeping a Secret,queens of the stone age
11736,11736,719731,492346,Georgia On My Mind,Ray Charles / The Count Basie Orchestra,0,Jimmy the C,1977.0,,Georgia on My Mind,hoagy carmichael stuart gorrell ray charles
11738,11738,139142,492346,Georgia On My Mind,Hoagy Carmichael / The Buddy Cole Quartet,1956,Jimmy the C,1977.0,,Georgia on My Mind,hoagy carmichael stuart gorrell ray charles
11750,11750,776623,694425,Seasons In The Sun,Terry Jacks,1974,This Beat Goes On: Canadian Pop Music in the 1970s,2009.0,,Seasons in the Sun,jacques brel terry jacks
11795,11795,499851,685986,Elephant Stone,The Stone Roses,1988,The Stone Roses Live: Blackpool Empress Ballroom,1991.0,,Elephant Stone,the stone roses
11827,11827,648004,76769,Dream Girl,Percy Faith,0,Dream Girl of 67,1966.0,The Dream Girl of 1967 Pageant (#1.271),Pretty Girl (The Theme of The Dream Girl of 1967),percy faith
11835,11835,284568,654784,The Crying Game,Boy George,1987,The Crying Game,1992.0,,The Crying Game,geoff stephens boy george
11842,11842,892274,321239,Pencil Full Of Lead (Radio Edit),Paolo Nutini,2009,World Championship Snooker,1973.0,2015: Day 8  Part 1 (#43.39),Pencil Full of Lead,paolo nutini
11859,11859,544709,204259,Liebe Und LÌ_gen,Klaus Lage Band,0,Schmidteinander,1990.0,FrÃŒ_hling (#1.3),Lieben und lÃŒ_gen,klaus lage
11860,11860,223309,199453,Walking On Sunshine,Katrina and the Waves feat. Soweto Gospel Choir,1985,S.P.U.N.G,2002.0,Ensam ÃŒ_r stark (#2.17),Walking on Sunshine,kimberley rew katrina the waves
11887,11887,302134,180153,Clap Hands,Tom Waits,1985,Peaky Blinders,2013.0,(#1.4),Clap hands,tom waits
12083,12083,89508,202119,I Gotta Feeling (Edit),The Black Eyed Peas,2009,Saturday Night Live,1975.0,January Jones/Black Eyed Peas (#35.6),I Gotta Feeling,the black eyed peas fergie will.i.am taboo david guetta apl.de.ap frederic riesterer
12089,12089,293536,154598,24 Hours From Tulsa,Gene Pitney,1988,Misfits,2009.0,(#1.2),24 Hours From Tulsa,gene pitney
12111,12111,269501,503430,Organ Concerto No. 13 in F Major - 'The Cuckoo and the Nightengale': IV. Larghetto,London Philharmonic Orchestra_ Sir Adrian Boult_ Edward Power Biggs,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
12115,12115,67558,503430,Concerto No. 2 in C Minor for Piano and Orchestra_ Op. 18: II. Adagio sostenuto,Saint Louis Symphony Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
12129,12129,844100,503430,Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Gustav Mahler_ Moscow RTV Large Symphony Orchestra Kyril Kondrashin_ Various Artist,1987,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
12131,12131,164251,503430,Symphony No. 4 Op. 98 In E Minor: Allegro Giacoso,The London Fox Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
12132,12132,177821,503430,Symphony No. 1 In C Minor Op. 68: Un Poco Allegretto e Grazioso,The London Fox Orchestra,0,Koi no tsumi,2011.0,,Symphony No 5 in C Sharp minior - IV. Adagietto,written b gustav mahler london symphony orchestra conducted by james depreist
12152,12152,745006,259408,This Land Is Your Land,Woody Guthrie & Jack Elliott,1986,The Originals,2013.0,Always and Forever (#1.1),This Land Is Your Land,woody guthrie sharon jones the dap-kings
12205,12205,457774,676060,I Am The Mercury,Jimmie Spheeris,0,The Ninth Cloud,2014.0,,I Am the Mercury,jimmie spheeris
12208,12208,333557,647570,I Put a Spell On You,Screamin Jay Hawkins,1956,The Ballad of Jack and Rose,2005.0,,I Put a Spell on You,screamin jay hawkins nina simone
12223,12223,270399,582150,Tenia Tanto Que Darte,Nena Daconte,2008,Premios Principales 2008,2008.0,,TenÃŒ_a tanto que darte,mai meneses kim fanlo francisco j. urchegui nena daconte
12229,12229,294069,133840,Rakas rÌ_mÌ_ elÌ_mÌ_ (Live),Ismo Alanko SÌ_Ì_tiÌ¦,2004,Lamastalgia,2010.0,Armotonta menoa - kansalainen ja poliitikko (#1.1),Rakas  rÃŒ_mÃŒ_ elÃŒ_mÃŒ_,ismo alanko
12238,12238,875937,376372,Sail Away,Randy Newman,1972,Brian Wilson: Songwriter 1969 - 1982,2012.0,,Sail Away,randy newman
12350,12350,823294,298288,Stairway To Heaven (2007 Remastered Live Version From The Song Remains The Same),Led Zeppelin,0,Top Model,1989.0,,Stairway to Heaven,jimmy page robert plant led zeppelin
12362,12362,851104,207043,Ain't No Cure For Love,Leonard Cohen,1988,SexTV,1998.0,,Aint No Cure for Love,leonard cohen
12377,12377,686904,235241,Let's Face The Music And Dance,Diana Krall,1999,The 4400,2004.0,The Truth and Nothing But the Truth (#4.4),Lets Face The Music And Dance,irving berlin diana krall
12379,12379,357568,301888,Wedding Bells,Godley & Creme,1981,Top of the Pops,1964.0,(1981-12-17),Wedding Bells,kevin godley lol creme  (as godley creme)
12380,12380,446978,217522,Unchained Melody,Righteous Brothers,1965,So You Think You Can Dance,2005.0,Top 4 Perform (#10.17),Unchained Melody,alex north hy zaret the righteous brothers
12399,12399,746499,397338,Devil With The Blue Dress,Shorty Long,1968,Coneheads,1993.0,,Devil with the Blue Dress On,shorty long william stevenson
12400,12400,11830,442369,Ishq Mera Bandagi Hai,Kishore Kumar / Asha Bhosle,0,Foot Path,1953.0,,Suhaana Hai Yeh Mausam Salona Hai Mera Balam,khayyam asha bhosle
12403,12403,727493,699374,Maybe This Time,Liza Minnelli,1973,Tony Bennett: Heres to the Ladies  a Concert of Hope,1995.0,,Maybe This Time,john kander fred ebb tony bennett liza minnelli
12422,12422,79103,102359,MorgenblÌ_tter op. 279 (Walzer),AndrÌ© Rieu_ Johann Strauss Orchester,0,Green Acres,1965.0,The Saucer Season (#2.25),An der schÃŒÂ¦nen blauen Donau Walzer (The Blue Danube Waltz) Op. 314,johann strauss
12438,12438,621477,279120,Higher Ground,Stevie Wonder,1973,The Tonight Show with Jay Leno,1992.0,(#21.115),Higher Ground,stevie wonder the tonight show band
12441,12441,525791,90524,Rags To Riches,Tony Bennett,1953,Forever,2014.0,Diamonds Are Forever (#1.13),Rags To Riches,richard adler jerry ross tony bennett
12451,12451,134337,161285,Roland The Roadie And Gertrude The Goupie,Dr. Hook & The Medicine Show,0,Musikladen,1972.0,(#1.12),Roland The Roadie And Gertrude The Groupie,shel silverstein dr. hook the medicine show
12453,12453,838192,582116,Ten Feet High (Album Version),Andrea Corr,2007,Premios Ondas 07,2007.0,,Ten Feet High,andrea corr
12461,12461,256229,462098,It Takes Two ('Hairspray'),Zac Efron,0,Hairspray,2007.0,,It Takes Two,marc shaiman zac efron
12468,12468,902923,199779,How Excellent Thy Name_ O Lord. Hallelujah (Chorus Of Israelites),George Frideric Handel,0,Sabrina  the Teenage Witch,1996.0,Dummy for Love (#2.3),Messiah Chorus: Hallelujah!,george frideric handel the mormon tabernacle choir the philadelphia orchestra eugene ormandy
12477,12477,749163,437078,Moon Woman 2,Elvis Perkins,2007,Fast Food Nation,2006.0,,Moon Woman II,elvis perkins
12508,12508,940586,210493,You've Lost That Lovin' Feeling (LP Version),Barry Mann,0,Shindig!,1964.0,(#1.30),Youve Lost That Loving Feeling,phil spector barry mann cynthia weil bill medley
12524,12524,358694,377564,Don't Let Me Be The Last To Know,Britney Spears,1999,Britney Spears Live: The Femme Fatale Tour,2011.0,,Dont Let Me Be The Last To Know,robert john lange shania twain keith scott britney spears
12546,12546,450101,36912,Hollow Talk,Choir of Young Believers,2008,Bron/Broen,2011.0,(#1.3),Hollow Talk,choir of young believers
12548,12548,156268,340330,Gospel Zone (LP Version),The Shadows Of Knight,0,Adventures in the Sin Bin,2012.0,,Gospel Zone ,the shadows of knight
12550,12550,635715,88401,Muevan Las Industrias,Los Prisioneros,1986,Festival Internacional de la CanciÃŒ_n de ViÃŒÂ±a del Mar,1963.0,ViÃŒÂ±a 1991: Noche 4,Muevan las industrias,jorge gonzÃŒÃlez los prisioneros
12557,12557,76639,479339,Fumbling Towards Ecstasy,Sarah McLachlan,1999,I Love You  Dont Touch Me!,1997.0,,Fumbling Towards Ecstasy,pierre marchand sarah mclachlan
12563,12563,325499,347498,Sniper Picnic,Rob Sonic,2004,American Wasteland,2005.0,,Sniper Picnic,rob sonic creature hangar 18
12570,12570,508214,702333,Luci A San Siro,Roberto Vecchioni,1979,Tre uomini e una gamba,1997.0,,Luci a San Siro,roberto vecchioni
12587,12587,724298,502030,Children Of Sanchez,Chuck Mangione / Don Potter,2001,Kinyoubi no shokutaku,1991.0,,Children of Sanchez,chuck mangione
12593,12593,334196,727362,Real American,Rick Derringer,0,WrestleMania III,1987.0,,Real American,rick derringer derringer
12600,12600,331235,19047,What A Wonderful World,Guy Sebastian,2003,Australian Idol,2003.0,Group 3 Performance Show (#1.8),What a Wonderful World,george david weiss bob thiele guy sebastian
12611,12611,809503,30783,Happiest Girl In the Whole USA,Donna Fargo,1995,Big Love,2006.0,The Happiest Girl (#2.10),The Happiest Girl in the Whole USA,donna fargo daveigh chase
12628,12628,960501,701158,Land of 1000 Dances,Chris Kenner,1962,Tower Heist,2011.0,,Land of 1000 Dances,chris kenner
12630,12630,877657,343680,My Life Would Suck Without You ,Kelly Clarkson,2009,All I Ever Wanted: Bonus DVD,2009.0,,My Life Would Suck Without You,kelly clarkson
12632,12632,658428,66540,Um Caso Raro,PÌ_lo Norte,0,Deixa-me Amar,2007.0,(#1.237),Um caso raro,pÃŒ_lo norte
12636,12636,825701,250057,(Sittin' On) The Dock Of The Bay,Otis Redding,1968,The Johnny Cash Show,1969.0,(#1.8),(Sittin on) The Dock of the Bay,otis redding steve cropper o.c. smith
12637,12637,834949,250057,(Sittin' On) The Dock Of The Bay,Otis Redding,1968,The Johnny Cash Show,1969.0,(#1.8),(Sittin on) The Dock of the Bay,otis redding steve cropper o.c. smith
12787,12787,887965,439084,Eve Of Destruction,Barry McGuire,1965,Fil rouge,1987.0,,EVE OF DESTRUCTION,p.f. sloan barry mcguire
12790,12790,900914,123152,I Had A Friend,Laurie Berkner,2001,Jacks Big Music Show,2005.0,Ground Hog Day (#2.9),I Had a Friend,laurie berkner the laurie berkner band with susie lampert adam bernstein
12812,12812,735557,540234,Everybody Wants To Rule The World (live Parc Des P,Tears For Fears,2006,Middle Men,2009.0,,Everybody Wants To Rule The World,chris hughes roland orzabal ian stanley tears for fears
12827,12827,206809,165895,Stay Another Day,East 17,1994,Never Mind the Buzzcocks,1996.0,(#9.6),Stay Another Day,tony mortimer dominic hawken rob kean east 17
12834,12834,95649,529901,Choo Choo Ch'boogie (Digitally Remastered),Louis Jordan & His Tympany Five,0,Mafia II,2010.0,,CHOO CHOO CHBOOGIE,louis jordan the tympany five  (as louis jordan his tympany five) vaughn horton denver darling milton gabler
12851,12851,547637,730283,Creature With the Atom Brain (Live),Roky Erickson and The Explosives,0,Youre Gonna Miss Me,2005.0,,Creature With the Atom Brain,roky erickson
12852,12852,797498,185795,Sociedade Alternativa,Raul Seixas,1974,Por Toda Minha Vida,2006.0,Raul Seixas (#3.3),Sociedade Alternativa,paulo coelho raul seixas
12883,12883,684531,691737,You Got It (The Right Stuff),New Kids On The Block,1988,The Wizard,1989.0,, (Youve Got It) The Right Stuff,maurice starr new kids on the block
12898,12898,895622,339361,While My Guitar Gently Weeps (Live) (2004 Digital Remaster),George Harrison,0,Across the Universe,2007.0,,While My Guitar Gently Weeps,george harrison martin luther jim sturgess
12902,12902,281402,372559,There's A Kind Of Hush (All Over The World) (2003 Digital Remaster),Herman's Hermits,1997,Bobby,2006.0,,Theres a Kind of Hush (All Over the World),les reed geoff stephens hermans hermits
12914,12914,553868,657403,Funk #49,The James Gang,1970,The Dukes of Hazzard,2005.0,,Funk #49,jim fox dale peters joe walsh james gang
12934,12934,807968,438649,Its A Good Day,Kay Starr,0,Fido,2006.0,,Its A Good Day,dave barbour peggy lee kay starr
12940,12940,707900,238242,Man! I Feel Like A Woman!,Shania Twain,1997,The Big Bang Theory,2007.0,The Gothowitz Deviation (#3.3),Man! I Feel like a Woman!,robert john lange shania twain kaley cuoco
12944,12944,920267,490827,Games People Play (2002 Digital Remaster),Joe South,2002,Jedermann Remixed,2011.0,,Games People Play,joe south hans theessink
12946,12946,716152,202059,Bigger Than My Body,John Mayer,0,Saturday Night Live,1975.0,Jack Black/John Mayer (#29.1),Bigger Than My Body,john mayer
12950,12950,953476,277594,Hit The Road Jack,Percy Mayfield,0,The Tonight Show with Jay Leno,1992.0,(#19.199),Hit the Road Jack,percy mayfield
12961,12961,188836,47302,Age Of Consent,New Order,1983,Cold Case,2003.0,Chinatown (#7.8),Age of Consent,bernard sumner peter hook stephen morris gillian gilbert new order
12994,12994,517764,295277,Wagner: Der fliegende Hollander (The Flying Dutchman): Wirst du des Vaters Wah lnicht schelten? - Dutchman_ Senta,Richard Wagner,0,Tiny Toon Adventures,1990.0,Strange Tales of Weird Science (#1.38),The Flying Dutchman Overture,richard wagner
13029,13029,782087,713908,Ich Bin Von Kopf Bis FuÌÙ Auf Liebe Eingestellt - aus dem Film 'Der blaue Engel' - (1930) - Radioversion,Marlene Dietrich - Friedrich Hollaender und seine Jazz-Symphoniker,0,Vilniaus getas,2006.0,,Ich Bin Die Fesche Lola,friedrich hollaender judita leitaite sostines brass quintet pavelas giunteris
13037,13037,189571,298433,Dinner With Gershwin,Brenda Russell,0,Top of the Pops 2,1994.0,Donna Summer,Dinner with Gershwin,brenda russell donna summer
13053,13053,868438,555143,How Did I Get By Without You,John Waite,1996,New Day,2009.0,,How Did I Get By Without You?,john waite
13057,13057,187629,180132,Queenie's Suite,Nick Cave/Warren Ellis,2006,Peaky Blinders,2013.0,(#1.1),Queenies Suite,nick cave warren ellis
13105,13105,872466,199476,Slowly Surely,Jill Scott,2000,S.P.U.N.G,2002.0,Jag ljuger aldrig (#1.6),Slowly Surely,jill scott
13113,13113,261446,158480,I'm The Urban Spaceman,The Bonzo Dog Doo Dah Band,1968,Monty Python: Almost the Truth - The Lawyers Cut,2009.0,The Not-So-Interesting Beginnings (#1.1),Im the Urban Spaceman,neil innes bonzo dog dooh dah band
13117,13117,153652,263189,Manhattan Minuet,Raymond Scott,1992,The Ren & Stimpy Show,1991.0,A Visit to Anthony (#2.11),Manhattan Minuet,raymond scott
13126,13126,6517,107606,Ocean Pie,Shed Seven,1994,Heartbreak St,2011.0,Shed Seven: Maximum Hits Live in Bandung,Ocean Pie,shed seven
13152,13152,563319,254419,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#1.49),A Swingin Safari (The Theme of The Match Game),bert kaempfert
13155,13155,391734,352948,Roll Me Away,Bob Seger & The Silver Bullet Band,1994,Armageddon,1998.0,,Roll Me Away,bob seger the silver bullet band
13172,13172,727067,672152,Mars (Bringer Of War) (1926 recording),Gustav Holst,0,The Magic of David Copperfield XI: The Explosive Encounter,1989.0,,Mars  the Bringer of War,gustav holst
13179,13179,363718,50505,Playing With The Boys,Kenny Loggins,1986,Cougar Town,2009.0,Here Comes My Girl (#1.9),Playing With The Boys,kenny loggins pÃŒÂ©ter wolf ina wolf
13193,13193,660987,579947,Whatcha Gonna Do,Billie Davis,0,Pop Gear,1965.0,,Whatcha Gonna Do,chuck willis billie davis
13200,13200,672374,211394,Instrumental Intro - Ferry Cross the Mersey (Live),Gerry And The Pacemakers,0,Shindig!,1964.0,(#2.6),Ferry Cross the Mersey,gerry marsden gerry the pacemakers
13201,13201,690682,93390,Miami Vice Theme,Jan Hammer,1985,Fringe,2008.0,The Box (#3.2),Miami Vice Theme,jan hammer
13207,13207,485200,433573,Coca Cola Cowboy (Ralph Emery's Country Legends Homecoming Vol 2 album version),Mel Tillis,0,Every Which Way But Loose,1978.0,,Coca Cola Cowboy,sandy pinkard irving dain steve dorff sam atchley mel tillis
13238,13238,698232,81480,Light Of A Clear Blue Morning,Dolly Parton,1977,Ellen: The Ellen DeGeneres Show,2003.0,(2004-05-20),Light of a Clear Blue Morning,dolly parton
13264,13264,470933,403042,I Ran (So Far Away) (Die Krupps Remix),A Flock Of Seagulls,2004,Da Kath & Kim Code,2005.0,,I Ran (So Far Away),frank maudsley paul reynolds ali score michael score a flock of seagulls
13273,13273,602517,450622,See The Day,Girls Aloud,2005,Get Girls Alouds Style,2007.0,,See the Day,girls aloud
13281,13281,669211,194459,Don't Sit Under The Apple Tree,Glenn Miller,1969,Remember When...,1981.0,The Birds and the Bees,Dont Sit Under the Apple Tree,glenn miller
13312,13312,190493,618924,Tenderness On The Block (2007 Remastered LP Version),Warren Zevon,1978,Sliding Doors,1998.0,,Tenderness on the Block,warren zevon jackson browne patty larkin
13351,13351,283524,465846,Billy the Kid: Prairie Night: Card Game at Night,Dallas Symphony Orchestra,0,He Got Game,1998.0,,Billy the Kid,london symphony orchestra aaron copland
13377,13377,372875,458129,Metal Health (Bang Your Head),Quiet Riot,1999,Grand Theft Auto: Vice City Stories,2006.0,,Metal Health (Bang Your Head),carlos cavazo kevin dubrow frankie banali tony cavazo quiet riot
13378,13378,800625,196743,Fiilaten ja hÌ¦ylÌ_ten,Rauli Badding Somerjoki,1992,Rock Suomi,2010.0,Amerikan ÃŒ_ÃŒ_ni (#1.4),Fiilaten ja hÃŒÂ¦ylÃŒ_ten (Reeling and Rocking),chuck berry rauli somerjoki
13380,13380,234283,147751,St. Louis Blues,W.C. Handy,0,Make Room for Daddy,1953.0,Linda  the Performer (#8.8),Saint Louis Blues,w.c. handy judy birr
13391,13391,253908,257413,Somebody Loves Me,Nat King Cole,1998,The Nat King Cole Show,1954.0,(#1.11),Somebody Loves Me,george gershwin nat king cole
13402,13402,151228,93663,Artificial Fire,Mandell_ Eleni,2009,Frontline/World,2002.0,30 000 Feet: Frequent Flyer,Artificial Fire,eleni mandell
13411,13411,905861,620489,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,So This Is New York,1948.0,,Moonlight Sonata,ludwig van beethoven
13421,13421,187794,524917,Midnight Highway,Southern Pacific,0,Love Hurts,1990.0,,MIDNIGHT HIGHWAY,southern pacific kurt howell john mcfee arrangement with warner special products
13425,13425,399134,401353,You're Having The Time Of My Life,Jets To Brazil,2000,Cruel Intentions 3,2004.0,,Youre Having The Time of My Life,blake schwarzenbach jets to brazil
13448,13448,702281,232233,Short Shorts,The Royal Teens,1986,Tamori kurabu,1982.0,Rocket Stove,Short Shorts,the royal teens
13451,13451,866719,418210,Here You Come Again,Dolly Parton,1977,Dolly Parton Meets the Kids,1983.0,,Here You Come Again,barry mann cynthia weil dolly parton
13465,13465,814118,487563,The Trail Of The Lonesome Pine,Laurel & Hardy,2000,It Came from Somewhere Else,1988.0,,Trail of the Lonesome Pine,harry carroll lyrics by ballard macdonald stan laurel oliver hardy
13467,13467,519164,426363,Highway Star (1997 Remix),Deep Purple,1997,El Lobo,2004.0,,Highway Star,ritchie blackmore ian gillan roger glover jon lord ian paice deep purple
13472,13472,823457,269997,The Deadly Nightshade,Daniel Lanois,2005,The Sopranos,1999.0,Mayham (#6.3),The Deadly Nightshade,daniel lanois
13481,13481,417722,559888,I Want To Tell You (Live) (2004 Digital Remaster),George Harrison,0,Not Fade Away,2012.0,,I Want To Tell You,george harrison the beatles
13484,13484,667635,236264,Moon River,Henry Mancini & His Orchestra,1961,The Andy Williams Show,1962.0,(#5.1),Moon River,henry mancini andy williams
13490,13490,463681,179408,It's Gonna Be A Good Day,Gold City,2005,Pastor Mike Online,2011.0,Paradigm Shift and Repentance (#1.238),Its Gonna Be a Good Day,gold city
13493,13493,405528,94676,Prison Break - Main Title Season 3,Ramin Djawadi,0,Game of Thrones,2011.0,The Prince of Winterfell (#2.8),Main Title,ramin djawadi
13529,13529,56863,191729,Communication Breakdown ('Top Gear'  Live Version From BBC Sessions),Led Zeppelin,0,Rage,1987.0,The Church Guest Program Rage,Communication Breakdown,jimmy page john paul jones john bonham led zeppelin
13533,13533,731966,191729,Communication Breakdown  (Album Version),Led Zeppelin,1969,Rage,1987.0,The Church Guest Program Rage,Communication Breakdown,jimmy page john paul jones john bonham led zeppelin
13547,13547,944704,66545,CanÌ¤Ì£o Simples,Tiago Bettencourt,2007,Deixa-me Amar,2007.0,(#1.238),CanÃŒÂ¤ÃŒÂ£o simples,tiago bettencourt
13559,13559,108601,484714,Sexual Healing,Marvin Gaye,1982,IncontrÃŒÂ«lable,2006.0,,Sexual Healing,marvin gaye odell brown david ritz
13572,13572,763659,377797,Medley: You Made Me Love You (I Didn't Want To Do It) / For Me And My Gal / The Trolley Song,Judy Garland,0,Broadway Melody of 1938,1937.0,,You Made Me Love You (I Didnt Want to Do It),james v. monaco judy garland
13595,13595,935974,214297,Sky Father,6 Day Riot,2008,Skins,2007.0,Emily (#4.2),Sky Father,6 day riot
13597,13597,382766,430724,Hey Ma,Cam'Ron / Juelz Santana / Freekey Zeekey / Toya,2003,End of Watch,2012.0,,Hey Ma,camron juelz santana darryl pittman lionel richie freekey zeekey toya
13636,13636,325479,210021,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Shin Seiki Evangerion,1995.0,The Beginning and the End  or Knockin on Heavens Door (#1.24),Symphony No. 9   Fourth Movement,ludwig van beethoven
13645,13645,62055,438652,Sweet Lovin' Baby,Jimmy Witherspoon,2005,Fido,2006.0,,Sweet Lovin Baby,jimmy witherspoon
13648,13648,325479,202285,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Saturday Night Live,1975.0,Jimmy Fallon/Michael BublÃŒÂ© (#37.10),Symphony No. 9: Ode to Joy,ludwig van beethoven
13659,13659,752124,317282,Danger Zone,Kenny Loggins,1986,Welcome to the Basement,2012.0,Top Gun,Danger Zone,giorgio moroder tom whitlock kenny loggins
13687,13687,175972,234200,10 minutos (Dimmi PerchÌ©),Ana Carolina,2009,Tempos Modernos,2010.0,(#1.1),10 Minutos,ana carolina chiara civello
13689,13689,443042,443572,I Feel The Earth Move,Carole King / James Taylor,1971,Foul Play,1978.0,,I FEEL THE EARTH MOVE,carole king
13697,13697,472367,438394,Bilder einer Ausstellung / Pictures At An Exhibition 'Der Gnom,Modest Mussorgsky,0,Fetish,2008.0,,Pictures at an Exhibition: IV. Bydlo. Sempre moderato  pesante,modest mussorgsky
13707,13707,927602,278285,Fortunate Son,John Fogerty,1996,The Tonight Show with Jay Leno,1992.0,(#20.157),Fortunate Son,john fogerty the tonight show band
13727,13727,368864,532346,The Downward Spiral (The Bottom),Nine Inch Nails,1995,Man on Fire,2004.0,,The Downward Spiral (The Bottom),trent reznor nine inch nails
13741,13741,142027,416160,Boogie Wonderland,Earth_ Wind & Fire with the Emotions,1987,Disco,2008.0,,Boogie Wonderland,allee willis jon lind earth wind fire
13753,13753,234283,588600,St. Louis Blues,W.C. Handy,0,Rain,1932.0,,St. Louis Blues,w.c. handy
13758,13758,960689,47581,Mind Games (I Promise) (Anthology Version),John Lennon,0,Cold Case,2003.0,Mind Games (#6.18),Mind Games,john lennon
13797,13797,513464,594161,Bad Romance,Lady GaGa,2009,Ricki and the Flash,2015.0,,Bad Romance,lady gaga redone
13807,13807,229666,675259,End Title (Remastered LP Version) (Awakenings - Original Motion Picture Soundtrack),Randy Newman,0,The Natural,1984.0,,The End Title,randy newman
13818,13818,813177,173243,I Don't Want To Be,Gavin DeGraw,2003,One Tree Hill,2003.0,Let the Reigns Go Loose (#2.7),I Dont Want To Be,gavin degraw
13845,13845,372875,692489,Metal Health (Bang Your Head),Quiet Riot,1999,The Wrestler,2008.0,,(Bang Your Head) Metal Health,frankie banali carlos cavazo tony cavazo kevin dubrow quiet riot
13849,13849,766114,330151,Wouldn't It Be Nice,The Beach Boys,1966,50 First Dates,2004.0,,Wouldnt It Be Nice,brian wilson mike love tony asher the beach boys
13876,13876,91648,528178,Dark Matter,Andrew Bird,2006,MacGruber,2010.0,,Dark Matter,andrew bird
13907,13907,256264,466968,I Can't Help Myself (Sugar Pie_ Honey Bunch),Lamont Dozier,0,Heaven Help Us,1985.0,,I Cant Help Myself,lamont dozier brian holland eddie holland the four tops
13919,13919,507638,733297,Ritmo De Garaje (Live),Loquillo Y Los Trogloditas,0,Ã¥ÃA por ellos...! que son pocos y cobardes,1989.0,,Ritmo de garaje,sabino mÃŒÂ©ndez loquillo y trogloditas
13921,13921,265969,167579,Verano fatal,Nacho Vegas & Christina Rosenvinge,2007,No disparen al pianista,2007.0,(#1.9),Verano fatal,christina rosenvinge nacho vegas
13924,13924,956762,180500,Wagner: Tristan und Isolde: Auf! Auf! Ihr Frauen!,Richard Wagner,0,Penny Dreadful,2014.0,SÃŒÂ©ance (#1.2),Tristan und Isolde,richard wagner
13938,13938,685722,570614,Panic Switch (UK edit),Silversun Pickups,0,Panic,2014.0,,Panic Switch,silversun pickups
13963,13963,333875,1355,Stayin' Alive [Live - Las Vegas 1997] (Album Version),Bee Gees,1998,20 to 1,2005.0,Greatest Songs of All Time (#3.2),Stayin Alive,the bee gees barry gibb   / robin gibb  / maurice gibb
13975,13975,933791,201808,Sexual Revolution,Macy Gray,2001,Saturday Night Live,1975.0,Drew Barrymore/Macy Gray (#27.3),Sexual Revolution,macy gray
